#{"t_start": 1590682203.3824449, "env_id": "zhedLevel4-v0"}
r,l,t 
-1000,3,439.539041
-990,2,439.54004
-990,2,439.54004
-1000,3,439.542039
-990,2,439.542039
-1010,4,439.544038
-1010,4,439.545038
-1050,8,439.548035
-990,2,439.549035
-1030,6,439.551034
-1000,3,439.552033
-990,2,439.553032
-1000,3,439.554032
-1060,9,439.57402
-990,2,439.57502
-990,2,439.576019
-990,2,439.576019
-1010,4,439.578018
-990,2,439.579017
-1000,3,439.580017
-1000,3,439.581016
-990,2,439.582016
-1000,3,439.583015
-990,2,439.583015
-1000,3,439.585014
-1050,8,439.587013
-990,2,439.588012
-990,2,439.589012
-1000,3,439.590011
-1060,9,439.593009
-990,2,439.594009
-990,2,439.595008
-990,2,439.595008
-1010,4,439.597007
-990,2,439.598006
-990,2,439.598006
-990,2,439.599006
-1000,3,439.600005
-1010,4,439.602004
-1010,4,439.603004
-1000,3,439.604003
-990,2,439.605002
-990,2,439.606002
-990,2,439.606002
-990,2,439.607001
-990,2,439.608001
-990,2,439.609
-1000,3,439.61
-990,2,439.61
-1000,3,439.611998
-990,2,439.611998
-990,2,439.612998
-1010,4,439.614997
-990,2,439.614997
-990,2,439.615996
-1000,3,439.616996
-1000,3,439.617995
-990,2,439.618994
-1020,5,439.620993
-990,2,439.638983
-1000,3,439.639982
-990,2,439.640982
-990,2,439.640982
-990,2,439.641981
-990,2,439.642981
-1000,3,439.64398
-1000,3,439.64498
-1010,4,439.646978
-990,2,439.646978
-990,2,439.647978
-990,2,439.648977
-1000,3,439.649977
-1020,5,439.651975
-990,2,439.651975
-1000,3,439.653974
-1010,4,439.654974
-990,2,439.655973
-1000,3,439.656973
-1040,7,439.658971
-990,2,439.659971
-1030,6,439.66197
-990,2,439.662969
-990,2,439.663969
-1000,3,439.664968
-990,2,439.664968
-1000,3,439.666967
-1010,4,439.667966
-1000,3,439.668966
-990,2,439.669965
-990,2,439.669965
-1000,3,439.671964
-1000,3,439.672964
-1000,3,439.673963
-1020,5,439.674962
-1010,4,439.676961
-990,2,439.677961
-1030,6,439.67996
-990,2,439.67996
-990,2,439.680959
-1000,3,439.681958
-1010,4,439.683957
-1000,3,439.701946
-1030,6,439.703946
-1000,3,439.704945
-990,2,439.705945
-1000,3,439.706944
-990,2,439.707944
-990,2,439.708943
-990,2,439.709942
-990,2,439.709942
-990,2,439.710942
-990,2,439.711941
-1000,3,439.71294
-990,2,439.71394
-990,2,439.71494
-1010,4,439.715939
-1030,6,439.717938
-990,2,439.718937
-990,2,439.719936
-1000,3,439.720936
-1010,4,439.721935
-1000,3,439.722935
-1010,4,439.724933
-990,2,439.725933
-1010,4,439.726933
-1030,6,439.728932
-1000,3,439.729931
-990,2,439.73093
-990,2,439.73193
-1010,4,439.732929
-1000,3,439.733928
-1030,6,439.735927
-1020,5,439.737926
-990,2,439.738925
-1000,3,439.739925
-1020,5,439.741924
-990,2,439.742924
-990,2,439.742924
-1000,3,439.744922
-990,2,439.744922
-990,2,439.745921
-1010,4,439.746921
-1000,3,439.74892
-990,2,439.766909
-1000,3,439.767909
-1030,6,439.769908
-1000,3,439.770907
-990,2,439.771907
-990,2,439.771907
-1020,5,439.773905
-990,2,439.774905
-990,2,439.775904
-1020,5,439.776904
-990,2,439.777903
-990,2,439.778903
-990,2,439.779902
-990,2,439.779902
-990,2,439.780901
-990,2,439.781901
-990,2,439.7829
-990,2,439.7829
-990,2,439.7839
-1010,4,439.785898
-1010,4,439.786898
-1020,5,439.788897
-1000,3,439.789896
-990,2,439.790895
-1040,7,439.792895
-1020,5,439.794893
-990,2,439.794893
-1020,5,439.796892
-1000,3,439.797892
-1000,3,439.798891
-1000,3,439.79989
-990,2,439.80089
-990,2,439.801889
-990,2,439.802889
-990,2,439.802889
-1020,5,439.804888
-990,2,439.805887
-1010,4,439.806886
-990,2,439.807886
-1000,3,439.808885
-1000,3,439.809885
-1010,4,439.811883
-1010,4,439.830873
-1000,3,439.831872
-1010,4,439.832871
-990,2,439.833871
-990,2,439.83487
-1000,3,439.83587
-990,2,439.83587
-990,2,439.836869
-990,2,439.837869
-990,2,439.838868
-990,2,439.839867
-1020,5,439.840867
-990,2,439.841866
-990,2,439.842866
-1010,4,439.843866
-990,2,439.844865
-1040,7,439.847863
-990,2,439.848862
-990,2,439.848862
-1040,7,439.851861
-1020,5,439.853859
-990,2,439.854859
-990,2,439.854859
-1020,5,439.856858
-1000,3,439.857857
-1020,5,439.859856
-990,2,439.860855
-1000,3,439.861855
-990,2,439.862854
-990,2,439.862854
-1010,4,439.864853
-1000,3,439.865852
-990,2,439.866852
-1000,3,439.867851
-990,2,439.868851
-1020,5,439.87085
-990,2,439.87085
-990,2,439.87185
-990,2,439.872849
-990,2,439.873848
-1010,4,439.874847
-990,2,439.875847
-1000,3,439.876846
-1000,3,439.894836
-1010,4,439.896835
-990,2,439.896835
-990,2,439.897834
-990,2,439.898834
-1000,3,439.899833
-1020,5,439.901832
-990,2,439.902831
-1010,4,439.903831
-1000,3,439.90483
-1030,6,439.906829
-990,2,439.907828
-1010,4,439.908828
-1000,3,439.910826
-990,2,439.910826
-1010,4,439.912825
-990,2,439.912825
-990,2,439.913825
-990,2,439.914824
-1110,14,439.919821
-1050,8,439.92282
-990,2,439.92282
-1000,3,439.924818
-1010,4,439.925818
-1060,9,439.928816
-990,2,439.929816
-990,2,439.930815
-990,2,439.930815
-1010,4,439.932814
-1010,4,439.933813
-990,2,439.934813
-1040,7,439.936811
-1030,6,439.93981
-1020,5,439.958799
-990,2,439.958799
-1000,3,439.959799
-1010,4,439.961797
-1000,3,439.962797
-990,2,439.963796
-990,2,439.963796
-1010,4,439.965795
-1010,4,439.966795
-1000,3,439.967794
-1010,4,439.969792
-990,2,439.970792
-990,2,439.970792
-1010,4,439.972791
-1010,4,439.97379
-1050,8,439.976789
-990,2,439.977788
-1030,6,439.979787
-990,2,439.979787
-990,2,439.980786
-990,2,439.981786
-1010,4,439.982785
-1030,6,439.984784
-1000,3,439.986783
-1000,3,439.987782
-1020,5,439.988782
-990,2,439.989781
-1020,5,439.99178
-990,2,439.992779
-1000,3,439.993779
-1000,3,439.994778
-1000,3,439.995777
-990,2,439.996777
-1030,6,439.998776
-990,2,439.998776
-1000,3,439.999775
-1000,3,440.001774
-990,2,440.001774
-1000,3,440.002774
-990,2,440.003773
-1030,6,440.023761
-1000,3,440.024761
-990,2,440.024761
-1000,3,440.02676
-990,2,440.02676
-1070,10,440.030757
-990,2,440.030757
-990,2,440.031757
-990,2,440.032757
-990,2,440.033756
-990,2,440.033756
-990,2,440.034755
-990,2,440.035754
-1000,3,440.036754
-1010,4,440.037754
-1010,4,440.039752
-990,2,440.040752
-1010,2,440.040752
-990,2,440.041751
-1010,4,440.042751
-1030,6,440.045749
-1030,6,440.047748
-990,2,440.048747
-990,2,440.048747
-1050,8,440.051745
-990,2,440.052745
-1010,4,440.053744
-1000,3,440.054744
-1010,4,440.056742
-1020,5,440.058741
-990,2,440.058741
-1040,7,440.061739
-990,2,440.061739
-1010,4,440.063739
-990,2,440.064738
-1000,3,440.065737
-990,2,440.065737
-1040,7,440.085726
-1010,4,440.087725
-990,2,440.088724
-990,2,440.088724
-1000,3,440.089724
-1010,4,440.091722
-990,2,440.092722
-1030,6,440.094721
-1000,3,440.09572
-990,2,440.09672
-1000,3,440.097719
-1020,5,440.098718
-1000,3,440.099718
-1000,3,440.100717
-990,2,440.101717
-990,2,440.102716
-1000,3,440.103715
-990,2,440.104715
-990,2,440.105714
-990,2,440.105714
-1010,4,440.107713
-990,2,440.108713
-990,2,440.108713
-1010,4,440.110712
-990,2,440.110712
-1020,5,440.11271
-1020,5,440.114709
-990,2,440.115709
-990,2,440.115709
-1000,3,440.117707
-1000,3,440.118707
-990,2,440.118707
-1000,3,440.119706
-1010,4,440.121705
-990,2,440.122705
-990,2,440.122705
-990,2,440.123704
-1040,7,440.125703
-990,2,440.126702
-1040,7,440.129701
-1030,6,440.14869
-1010,4,440.150688
-990,2,440.150688
-990,2,440.151688
-990,2,440.152687
-990,2,440.153687
-1030,6,440.155686
-990,2,440.156685
-1000,3,440.157684
-990,2,440.157684
-1000,3,440.158684
-1000,3,440.160683
-990,2,440.160683
-1000,3,440.161682
-1020,5,440.163681
-1030,6,440.16568
-990,2,440.166679
-990,2,440.167679
-990,2,440.168678
-990,2,440.168678
-1010,4,440.170677
-1000,3,440.171676
-990,2,440.172676
-1040,7,440.174675
-990,2,440.175674
-990,2,440.176674
-1000,3,440.177673
-990,2,440.177673
-990,2,440.178672
-990,2,440.179672
-1020,5,440.181671
-1030,6,440.183669
-1000,3,440.184669
-990,2,440.185668
-990,2,440.186668
-990,2,440.186668
-1030,6,440.188667
-990,2,440.189666
-990,2,440.190665
-1080,11,440.194663
-990,2,440.212653
-990,2,440.212653
-1000,3,440.214652
-990,2,440.214652
-1020,5,440.21665
-990,2,440.21765
-1020,5,440.219649
-1000,3,440.220648
-990,2,440.220648
-990,2,440.221648
-990,2,440.222647
-990,2,440.223646
-1010,4,440.224646
-990,2,440.225645
-1030,6,440.227644
-1000,3,440.228643
-1000,3,440.229643
-990,2,440.230642
-1000,3,440.231642
-1010,4,440.23364
-1010,4,440.23464
-990,2,440.23564
-1000,3,440.236639
-990,2,440.237638
-1000,3,440.238638
-990,2,440.239637
-1020,5,440.240637
-1060,9,440.243635
-990,2,440.244635
-1000,3,440.245634
-1000,3,440.246633
-990,2,440.247633
-1040,7,440.250631
-990,2,440.250631
-1020,5,440.25263
-1020,5,440.254628
-1010,4,440.255628
-1010,4,440.257627
-1010,4,440.276616
-990,2,440.277615
-1000,3,440.278615
-1020,5,440.280614
-990,2,440.280614
-1010,4,440.282612
-990,2,440.282612
-990,2,440.283612
-1000,3,440.284611
-1000,3,440.28661
-1030,6,440.288609
-1000,3,440.289608
-990,2,440.290608
-1010,4,440.291607
-1020,5,440.293606
-1000,3,440.294606
-1000,3,440.295605
-1020,5,440.297604
-990,2,440.297604
-1040,7,440.300602
-1000,3,440.301602
-1010,4,440.302601
-990,2,440.3036
-1020,5,440.305599
-1080,11,440.309597
-990,2,440.309597
-990,2,440.310596
-990,2,440.311596
-990,2,440.312596
-1010,4,440.313595
-990,2,440.314594
-990,2,440.315593
-990,2,440.315593
-990,2,440.316593
-990,2,440.317592
-990,2,440.318592
-1000,3,440.319591
-1000,3,440.32059
-1000,3,440.32159
-990,2,440.32259
-1010,4,440.341579
-1050,8,440.343578
-990,2,440.344577
-990,2,440.345576
-990,2,440.346575
-990,2,440.346575
-1000,3,440.348575
-990,2,440.348575
-1010,4,440.350574
-1010,4,440.351573
-990,2,440.352572
-1000,3,440.353571
-990,2,440.354571
-1010,4,440.355571
-1020,5,440.357569
-1060,9,440.360568
-1030,6,440.362566
-990,2,440.363566
-990,2,440.364565
-1020,5,440.366564
-1030,6,440.368563
-1000,3,440.369563
-1000,3,440.370562
-1000,3,440.371562
-1010,4,440.37356
-1060,9,440.376559
-990,2,440.377558
-1000,3,440.378557
-990,2,440.379557
-1020,5,440.380556
-990,2,440.381556
-990,2,440.382555
-990,2,440.383554
-1040,7,440.385553
-1010,4,440.404542
-1000,3,440.405542
-990,2,440.406541
-990,2,440.407541
-990,2,440.407541
-1040,7,440.410539
-1000,3,440.411538
-990,2,440.412538
-1000,3,440.413537
-990,2,440.413537
-1000,3,440.415536
-1010,4,440.416537
-990,2,440.417535
-990,2,440.417535
-990,2,440.418534
-990,2,440.419534
-1050,8,440.422532
-1000,3,440.423532
-1060,9,440.42653
-990,2,440.427529
-1040,7,440.429528
-990,2,440.430527
-1010,4,440.431527
-1020,5,440.433526
-1000,3,440.434525
-1000,3,440.435524
-1040,7,440.438523
-1010,4,440.439522
-1020,5,440.441521
-990,2,440.442521
-1080,11,440.445519
-990,2,440.446518
-1000,3,440.447518
-990,2,440.448517
-1010,4,440.449517
-1040,7,440.469505
-1020,5,440.471503
-990,2,440.472503
-990,2,440.472503
-1010,4,440.474502
-1020,5,440.476501
-990,2,440.476501
-1040,7,440.479499
-1010,4,440.480499
-1000,3,440.481498
-990,2,440.482497
-990,2,440.483497
-990,2,440.484496
-1030,6,440.486495
-990,2,440.487495
-990,2,440.487495
-1010,4,440.489493
-990,2,440.490493
-1030,6,440.492492
-990,2,440.492492
-1000,3,440.493491
-990,2,440.494491
-990,2,440.49549
-1020,5,440.497489
-1010,4,440.498488
-990,2,440.499488
-990,2,440.500487
-1000,3,440.501487
-990,2,440.501487
-1010,4,440.503485
-1040,7,440.505484
-1000,3,440.506484
-990,2,440.507483
-1020,5,440.509482
-990,2,440.510481
-990,2,440.510481
-990,2,440.511481
-990,2,440.51248
-990,2,440.51348
-1000,3,440.531469
-1000,3,440.532469
-990,2,440.533468
-1000,3,440.534468
-990,2,440.535467
-1000,3,440.536466
-990,2,440.537466
-990,2,440.538465
-990,2,440.538465
-990,2,440.539465
-990,2,440.540464
-990,2,440.541463
-1100,13,440.545462
-990,2,440.546461
-1010,4,440.54746
-1000,3,440.54846
-990,2,440.549459
-1000,3,440.550459
-990,2,440.551458
-1000,3,440.552457
-990,2,440.553457
-1010,4,440.554456
-990,2,440.555455
-990,2,440.556455
-1000,3,440.557454
-1000,3,440.558454
-990,2,440.559453
-990,2,440.559453
-990,2,440.560452
-1000,3,440.561452
-1000,3,440.562451
-990,2,440.563451
-990,2,440.56445
-1000,3,440.56545
-990,2,440.566449
-990,2,440.566449
-1010,4,440.568448
-990,2,440.569447
-990,2,440.569447
-990,2,440.570447
-990,2,440.571446
-990,2,440.572446
-990,2,440.572446
-990,2,440.573445
-1000,3,440.574445
-990,2,440.575444
-1010,4,440.576443
-1010,4,440.595433
-1010,4,440.597431
-1000,3,440.598431
-1030,6,440.60043
-990,2,440.601429
-990,2,440.601429
-990,2,440.602428
-990,2,440.603428
-1010,4,440.604428
-1040,7,440.607426
-1010,4,440.608425
-1000,3,440.609424
-990,2,440.610424
-990,2,440.611423
-1000,3,440.612423
-990,2,440.612423
-1020,5,440.614421
-1010,4,440.616421
-990,2,440.616421
-990,2,440.61742
-990,2,440.618419
-990,2,440.619419
-990,2,440.619419
-1000,3,440.620418
-990,2,440.621418
-1020,5,440.623416
-990,2,440.624416
-990,2,440.624416
-990,2,440.625415
-990,2,440.626415
-990,2,440.627414
-990,2,440.627414
-990,2,440.628413
-990,2,440.629413
-1010,4,440.630413
-1010,4,440.632411
-990,2,440.633411
-1010,4,440.63441
-1010,4,440.635409
-990,2,440.636409
-1000,3,440.637408
-990,2,440.638408
-1010,4,440.639407
-990,2,440.640406
-990,2,440.641406
-1000,3,440.659396
-1010,4,440.661395
-1020,5,440.663393
-990,2,440.663393
-990,2,440.664393
-990,2,440.665393
-990,2,440.666392
-1020,5,440.667391
-1010,4,440.66939
-990,2,440.67039
-1010,4,440.671389
-1010,4,440.673388
-990,2,440.673388
-990,2,440.674387
-990,2,440.675387
-990,2,440.676386
-1060,9,440.679384
-1010,4,440.680384
-990,2,440.681383
-1000,3,440.682383
-1020,5,440.684381
-1010,4,440.68638
-1010,4,440.68738
-990,2,440.68838
-990,2,440.689379
-990,2,440.689379
-1020,5,440.691377
-1000,3,440.692377
-990,2,440.693376
-990,2,440.694376
-1000,3,440.698373
-990,2,440.699373
-1030,6,440.701372
-990,2,440.702371
-1030,6,440.70437
-1010,4,440.705369
-1000,3,440.707368
-990,2,440.707368
-990,2,440.708368
-990,2,440.709367
-990,2,440.727357
-1010,4,440.729356
-1000,3,440.730355
-1000,3,440.731355
-990,2,440.732354
-990,2,440.732354
-990,2,440.733354
-1000,3,440.734353
-990,2,440.735352
-990,2,440.736351
-990,2,440.737351
-990,2,440.737351
-1010,4,440.73935
-1040,7,440.741349
-990,2,440.742348
-990,2,440.743348
-990,2,440.743348
-990,2,440.744347
-990,2,440.745346
-990,2,440.746346
-1000,3,440.747345
-1000,3,440.748344
-990,2,440.749344
-1010,4,440.750344
-990,2,440.751343
-990,2,440.752343
-990,2,440.752343
-990,2,440.753342
-1000,3,440.754341
-990,2,440.755341
-990,2,440.75634
-990,2,440.757339
-1030,6,440.759339
-1020,5,440.761337
-990,2,440.761337
-1000,3,440.762337
-990,2,440.763336
-1010,4,440.765335
-1000,3,440.766334
-1020,5,440.768333
-990,2,440.768333
-990,2,440.769332
-1010,4,440.771331
-990,2,440.771331
-1000,3,440.772331
-990,2,440.773331
-1000,3,440.77433
-990,2,440.792319
-990,2,440.793319
-1010,4,440.794318
-990,2,440.795317
-1030,6,440.797317
-990,2,440.798316
-1000,3,440.799315
-1000,3,440.800315
-1000,3,440.802314
-1000,3,440.803313
-990,2,440.803313
-990,2,440.804312
-990,2,440.805312
-1000,3,440.806311
-990,2,440.807311
-1000,3,440.80831
-1020,5,440.810309
-1100,13,440.814306
-1000,3,440.815306
-990,2,440.816305
-990,2,440.817305
-1000,3,440.818305
-1000,3,440.819304
-990,2,440.820303
-1000,3,440.821303
-990,2,440.822302
-990,2,440.823301
-1010,4,440.824301
-990,2,440.825301
-990,2,440.8263
-990,2,440.8263
-990,2,440.827299
-990,2,440.828299
-1030,6,440.830298
-1000,3,440.831297
-990,2,440.832296
-1000,3,440.833296
-1000,3,440.834295
-1010,4,440.835295
-990,2,440.836294
-990,2,440.837293
-990,2,440.838293
-990,2,440.839292
-990,2,440.857282
-990,2,440.858282
-990,2,440.858282
-1020,5,440.86028
-990,2,440.861279
-1080,11,440.865277
-1030,6,440.867276
-1030,6,440.869275
-1010,4,440.870274
-990,2,440.871274
-990,2,440.872273
-990,2,440.873272
-990,2,440.873272
-990,2,440.874272
-1010,4,440.876271
-1000,3,440.87727
-990,2,440.87727
-990,2,440.87827
-990,2,440.87927
-990,2,440.880269
-1000,3,440.881269
-1010,4,440.882268
-1020,5,440.884266
-990,2,440.885266
-990,2,440.886265
-990,2,440.886265
-990,2,440.887265
-1000,3,440.888264
-990,2,440.889264
-1000,3,440.890263
-1020,5,440.892262
-990,2,440.893261
-1000,3,440.89426
-1000,3,440.89526
-1000,3,440.896259
-1000,3,440.897259
-990,2,440.898259
-1100,13,440.902256
-1010,4,440.921245
-990,2,440.922245
-990,2,440.923244
-1000,3,440.924243
-990,2,440.925243
-1000,3,440.926243
-990,2,440.926243
-990,2,440.927242
-990,2,440.928241
-1010,4,440.929241
-1000,3,440.93124
-1010,4,440.932239
-1020,5,440.934238
-1010,4,440.935237
-990,2,440.936236
-990,2,440.937236
-1010,4,440.938235
-1000,3,440.939235
-990,2,440.940234
-1010,4,440.941234
-990,2,440.942233
-1010,4,440.944232
-1000,3,440.945232
-990,2,440.945232
-1010,4,440.94723
-990,2,440.94823
-990,2,440.949229
-990,2,440.949229
-1000,3,440.950229
-1000,3,440.952228
-990,2,440.952228
-990,2,440.953227
-990,2,440.954227
-990,2,440.955226
-990,2,440.956224
-1000,3,440.957225
-990,2,440.958224
-1000,3,440.959224
-1000,3,440.960223
-1010,4,440.961222
-990,2,440.962222
-1020,5,440.964221
-990,2,440.96522
-1000,3,440.966219
-990,2,440.966219
-990,2,440.967219
-1020,5,440.986207
-990,2,440.987207
-1030,6,440.989206
-1010,4,440.991205
-990,2,440.991205
-1020,5,440.993204
-990,2,440.994203
-990,2,440.995202
-990,2,440.995202
-990,2,440.996202
-990,2,440.997201
-990,2,440.9982
-1040,7,441.0002
-1010,4,441.002198
-1020,5,441.003198
-1010,4,441.005197
-1030,6,441.007195
-990,2,441.008195
-990,2,441.008195
-1000,3,441.009194
-990,2,441.010194
-1020,5,441.012193
-990,2,441.013192
-1000,3,441.014192
-1030,6,441.01619
-1020,5,441.018189
-1000,3,441.019189
-1010,4,441.020188
-990,2,441.021188
-990,2,441.022187
-990,2,441.022187
-990,2,441.023186
-990,2,441.024186
-990,2,441.025186
-990,2,441.025186
-990,2,441.026185
-1000,3,441.027184
-990,2,441.028183
-990,2,441.029183
-1010,4,441.030182
-990,2,441.031182
-1010,4,441.050171
-990,2,441.050171
-1060,9,441.053169
-990,2,441.054168
-1000,3,441.055168
-1000,3,441.056167
-990,2,441.057167
-1000,3,441.058166
-1020,5,441.060165
-1010,4,441.061164
-1000,3,441.063163
-990,2,441.063163
-1010,4,441.065163
-1010,4,441.066162
-1010,4,441.068161
-990,2,441.068161
-990,2,441.06916
-1000,3,441.070159
-990,2,441.071159
-1040,7,441.073158
-1030,6,441.075156
-1000,3,441.077156
-990,2,441.077156
-1000,3,441.078154
-990,2,441.079154
-1020,5,441.081153
-990,2,441.082152
-990,2,441.083152
-1000,3,441.084151
-1000,3,441.085151
-990,2,441.08615
-1010,4,441.087149
-990,2,441.088149
-1010,4,441.089148
-1040,7,441.092147
-990,2,441.092147
-1080,11,441.114134
-1000,3,441.115133
-1050,8,441.118132
-1010,4,441.119131
-990,2,441.120131
-1000,3,441.12113
-990,2,441.122129
-1010,4,441.123128
-1000,3,441.124128
-1000,3,441.125128
-1000,3,441.126127
-990,2,441.127126
-1070,10,441.131124
-1050,8,441.134122
-1000,3,441.135122
-990,2,441.136121
-990,2,441.136121
-1000,3,441.137121
-990,2,441.13812
-1010,4,441.140119
-1030,6,441.142118
-990,2,441.143117
-1020,5,441.144117
-1020,5,441.146116
-990,2,441.147115
-1000,3,441.148114
-990,2,441.149114
-1000,3,441.150113
-1000,3,441.151113
-1070,10,441.155111
-990,2,441.155111
-990,2,441.15611
-990,2,441.157109
-1000,3,441.158109
-990,2,441.159109
-990,2,441.160107
-1000,3,441.178097
-990,2,441.179096
-1000,3,441.180096
-990,2,441.181095
-990,2,441.182096
-990,2,441.182096
-1000,3,441.184094
-990,2,441.184094
-1000,3,441.185094
-1050,8,441.188092
-990,2,441.189091
-990,2,441.190091
-990,2,441.190091
-990,2,441.19109
-1020,5,441.193089
-1000,3,441.194088
-990,2,441.195088
-990,2,441.196087
-1000,3,441.197086
-990,2,441.198086
-990,2,441.198086
-990,2,441.199086
-990,2,441.200085
-1010,4,441.201084
-1010,4,441.203083
-1000,3,441.204083
-1010,4,441.205082
-1030,6,441.207082
-1020,5,441.20908
-1000,3,441.210079
-990,2,441.211079
-990,2,441.212078
-990,2,441.212078
-1000,3,441.213078
-1000,3,441.215076
-990,2,441.215076
-1010,4,441.217075
-1010,4,441.218075
-990,2,441.219074
-990,2,441.220074
-1000,3,441.221073
-1040,7,441.223072
-990,2,441.224071
-990,2,441.24206
-1000,3,441.24306
-990,2,441.244059
-990,2,441.245059
-990,2,441.245059
-990,2,441.246058
-1000,3,441.247057
-1000,3,441.248057
-1050,8,441.251055
-990,2,441.252055
-990,2,441.253054
-990,2,441.253054
-1030,6,441.256052
-1020,5,441.257052
-1000,3,441.258051
-1030,6,441.26105
-990,2,441.26105
-1020,5,441.263048
-990,2,441.264048
-1030,6,441.266047
-1010,4,441.267046
-1000,3,441.268045
-1000,3,441.269045
-990,2,441.270044
-1010,4,441.272043
-1020,5,441.273043
-1000,3,441.274042
-990,2,441.275041
-1000,3,441.276041
-990,2,441.27704
-990,2,441.278039
-990,2,441.278039
-1010,4,441.280038
-990,2,441.281038
-1030,6,441.283037
-1010,4,441.284036
-990,2,441.285036
-990,2,441.286035
-990,2,441.286035
-1000,3,441.288034
-990,2,441.306024
-1000,3,441.307023
-1000,3,441.308022
-1010,4,441.309022
-990,2,441.310021
-1010,4,441.312021
-990,2,441.312021
-990,2,441.31302
-1000,3,441.314019
-1000,3,441.315018
-1000,3,441.316018
-1020,5,441.318017
-990,2,441.319016
-990,2,441.320016
-990,2,441.320016
-1000,3,441.321015
-1060,9,441.325013
-1000,3,441.326012
-1010,4,441.327012
-1010,4,441.328011
-990,2,441.32901
-1000,3,441.330009
-1000,3,441.331009
-1060,9,441.335007
-1010,4,441.336007
-1020,5,441.338005
-990,2,441.338005
-990,2,441.339005
-1000,3,441.340004
-990,2,441.341003
-990,2,441.342003
-990,2,441.343002
-990,2,441.343002
-990,2,441.344002
-1040,7,441.346001
-1000,3,441.347999
-990,2,441.347999
-990,2,441.348999
-1010,4,441.349998
-990,2,441.350998
-990,2,441.368987
-1000,3,441.369987
-990,2,441.370986
-990,2,441.371986
-990,2,441.371986
-990,2,441.372985
-1000,3,441.373984
-990,2,441.374984
-1060,9,441.377982
-1010,4,441.378982
-990,2,441.379981
-1000,3,441.38098
-990,2,441.38198
-990,2,441.382979
-990,2,441.383979
-1000,3,441.384978
-1060,9,441.387976
-1010,4,441.388976
-990,2,441.389975
-990,2,441.390975
-990,2,441.390975
-1000,3,441.392973
-990,2,441.392973
-990,2,441.393973
-990,2,441.394972
-1010,4,441.395972
-990,2,441.396971
-1000,3,441.397972
-990,2,441.39897
-990,2,441.39897
-990,2,441.39997
-990,2,441.400969
-1000,3,441.401968
-1000,3,441.402968
-990,2,441.403967
-1010,4,441.404967
-990,2,441.405966
-990,2,441.406965
-1020,5,441.408965
-1010,4,441.409964
-1020,5,441.411963
-1020,5,441.413961
-990,2,441.413961
-990,2,441.414961
-1000,3,441.43295
-990,2,441.43395
-1000,3,441.434949
-990,2,441.435948
-990,2,441.436948
-1000,3,441.437948
-990,2,441.438947
-990,2,441.438947
-1010,4,441.440946
-990,2,441.441945
-990,2,441.441945
-1020,5,441.443944
-990,2,441.444943
-1010,4,441.445943
-1000,3,441.446942
-990,2,441.447942
-990,2,441.448941
-1000,3,441.44994
-990,2,441.45094
-990,2,441.45094
-990,2,441.451939
-990,2,441.452939
-990,2,441.453938
-990,2,441.453938
-1010,4,441.455937
-1000,3,441.456936
-990,2,441.457936
-1080,11,441.460934
-990,2,441.461934
-990,2,441.462933
-1000,3,441.463932
-990,2,441.464932
-1000,3,441.465931
-1010,4,441.466931
-1000,3,441.46793
-1030,6,441.469929
-1040,7,441.472927
-990,2,441.473927
-990,2,441.473927
-1020,5,441.475925
-1010,4,441.476925
-990,2,441.477924
-1010,4,441.496914
-1000,3,441.497914
-1040,7,441.500911
-1000,3,441.501911
-1000,3,441.50291
-990,2,441.50391
-990,2,441.504909
-1000,3,441.505909
-990,2,441.506908
-990,2,441.506908
-990,2,441.507908
-990,2,441.508907
-990,2,441.509907
-990,2,441.510906
-990,2,441.510906
-1000,3,441.511905
-990,2,441.512905
-1000,3,441.513904
-1000,3,441.515903
-990,2,441.515903
-990,2,441.516903
-990,2,441.517902
-1000,3,441.518901
-990,2,441.519901
-1020,5,441.521899
-1010,4,441.522899
-990,2,441.523898
-990,2,441.524898
-1000,3,441.525898
-990,2,441.525898
-1010,4,441.527896
-990,2,441.528895
-1010,4,441.529895
-1000,3,441.530894
-1010,4,441.532894
-1010,4,441.533893
-990,2,441.534892
-1000,3,441.535891
-990,2,441.536891
-990,2,441.53789
-1010,4,441.538889
-990,2,441.539889
-1020,5,441.541888
-1000,3,441.542887
-1010,4,441.543888
-990,2,441.562876
-990,2,441.562876
-990,2,441.563875
-990,2,441.564874
-990,2,441.565874
-990,2,441.565874
-990,2,441.566873
-1000,3,441.567873
-990,2,441.568872
-990,2,441.569872
-1000,3,441.570871
-990,2,441.57187
-1030,6,441.573869
-1000,3,441.574869
-990,2,441.575868
-990,2,441.575868
-990,2,441.576868
-1010,4,441.578867
-990,2,441.578867
-990,2,441.579866
-990,2,441.580865
-990,2,441.581865
-1000,3,441.582864
-1010,4,441.583863
-990,2,441.584863
-1000,3,441.585862
-990,2,441.586862
-1000,3,441.587861
-990,2,441.588861
-1000,3,441.58986
-1000,3,441.590859
-990,2,441.591859
-990,2,441.591859
-990,2,441.592858
-990,2,441.593858
-990,2,441.594857
-1000,3,441.595857
-990,2,441.596856
-990,2,441.596856
-990,2,441.597855
-1010,4,441.599854
-990,2,441.599854
-990,2,441.600854
-990,2,441.601853
-1000,3,441.602853
-990,2,441.603853
-990,2,441.603853
-990,2,441.604852
-990,2,441.605851
-1000,3,441.60685
-1000,3,441.60785
-1000,3,441.608849
-1000,3,441.627839
