#{"t_start": 1590694548.7685378, "env_id": "zhedLevel6-v0"}
r,l,t 
-1000,7,154.463105
-1000,5,154.467103
-1130,14,154.474098
-1090,16,154.484093
-1050,10,154.492088
-1050,8,154.497085
-1010,4,154.499084
-1020,5,154.503082
-1010,6,154.50608
-1030,6,154.510078
-1040,9,154.516074
-1040,7,154.520072
-1010,4,154.52307
-1030,8,154.579038
-970,4,154.581037
-1010,6,154.586034
-1030,8,154.59203
-1070,12,154.600026
-1000,5,154.603024
-1090,12,154.609021
-1130,20,154.623013
-1050,10,154.62801
-1110,18,154.641002
-1050,10,154.645999
-1060,9,154.650996
-1050,8,154.654994
-1030,6,154.709962
-1000,7,154.712961
-1070,14,154.720957
-1060,9,154.727953
-990,4,154.729952
-1010,8,154.735948
-1030,8,154.740945
-1050,10,154.746942
-1040,9,154.751939
-1040,7,154.755936
-1090,14,154.763932
-1020,5,154.766931
-1100,15,154.779923
-1100,11,154.78492
-1090,10,154.841887
-1100,15,154.850881
-1110,12,154.855879
-980,5,154.859876
-970,4,154.862875
-1010,8,154.867872
-1080,13,154.874867
-1010,4,154.876866
-1010,4,154.879865
-1130,18,154.893857
-1040,7,154.896855
-1100,13,154.903851
-1120,17,154.913845
-990,4,154.967814
-1130,14,154.97481
-1010,4,154.976809
-1030,10,154.982806
-1000,5,154.985804
-1030,4,154.987803
-1000,5,154.989802
-1160,19,154.999796
-1010,4,155.001795
-1120,13,155.011789
-1070,12,155.018785
-1060,13,155.026781
-1000,5,155.030778
-1010,6,155.033776
-1020,7,155.037774
-1080,13,155.096741
-1030,10,155.102737
-1040,9,155.107734
-1100,15,155.11573
-1060,11,155.123725
-1010,6,155.127723
-1100,13,155.134718
-1020,7,155.138716
-1000,5,155.140715
-980,5,155.144712
-1130,16,155.153708
-990,4,155.155707
-1040,7,155.159704
-1030,8,155.163702
-990,4,155.21767
-1010,8,155.223667
-1040,9,155.228664
-1030,8,155.233661
-1050,8,155.237659
-1040,5,155.239658
-1020,7,155.243655
-1040,5,155.246654
-1040,7,155.250652
-1030,8,155.255649
-1090,12,155.261646
-1040,9,155.267642
-990,4,155.269641
-1010,4,155.27164
-1000,5,155.275638
-1000,5,155.278636
-1110,18,155.292628
-1240,27,155.35859
-1050,8,155.362587
-1030,8,155.368583
-1020,7,155.372581
-1040,11,155.378578
-1040,5,155.381576
-1040,7,155.385574
-1020,7,155.389571
-990,4,155.39257
-1050,8,155.396567
-1030,6,155.399566
-1080,9,155.404563
-1110,16,155.415557
-1030,4,155.417556
-1010,4,155.419554
-1010,4,155.473523
-1080,11,155.47852
-990,4,155.481519
-1060,7,155.484517
-1080,13,155.491513
-1030,6,155.49551
-1070,8,155.499508
-1030,6,155.502506
-1050,10,155.508503
-1050,10,155.5135
-1130,18,155.525493
-990,4,155.528491
-970,4,155.53049
-1070,12,155.536487
-990,6,155.541484
-1120,15,155.603448
-1060,9,155.607446
-1010,6,155.612443
-1040,9,155.61844
-1030,10,155.626435
-1040,11,155.632432
-990,6,155.636429
-1050,10,155.642426
-1030,10,155.648423
-1020,7,155.65342
-1020,9,155.658417
-1020,7,155.663414
-1020,5,155.665413
-1030,6,155.668411
-1050,10,155.674407
-1040,9,155.731375
-1070,10,155.737371
-1030,6,155.740369
-1020,5,155.743367
-1040,7,155.747365
-1060,9,155.752362
-1070,8,155.75636
-1050,8,155.761357
-1080,13,155.768353
-1000,5,155.771352
-1020,7,155.775349
-1030,6,155.778348
-1070,10,155.784344
-1080,9,155.789341
-1030,8,155.794338
-1020,7,155.799335
-1000,5,155.803333
-1060,9,155.860301
-1010,6,155.864299
-1040,9,155.869296
-1110,14,155.876292
-970,4,155.87929
-1150,20,155.892282
-1140,17,155.904275
-1010,6,155.908273
-990,4,155.911271
-1100,13,155.918267
-1110,14,155.925263
-1070,10,155.931259
-1010,4,155.98423
-1020,5,155.987228
-1050,10,155.992225
-1080,11,155.999221
-1010,4,156.00122
-1090,14,156.011214
-1010,6,156.015212
-1040,9,156.021208
-1030,4,156.023207
-1080,11,156.031203
-1010,6,156.0352
-1040,5,156.037199
-1110,16,156.047193
-1070,10,156.05319
-1110,18,156.115155
-1020,7,156.119152
-1020,7,156.124149
-1110,16,156.132144
-1110,18,156.147135
-1060,9,156.152133
-1020,7,156.155131
-1010,6,156.158129
-1050,10,156.164125
-1030,8,156.169123
-1020,5,156.171122
-1020,5,156.17412
-1000,5,156.178118
-1030,8,156.184114
-1030,10,156.19111
-990,6,156.246079
-1000,5,156.250077
-1030,6,156.253075
-1080,13,156.260071
-1090,14,156.269065
-1050,10,156.275062
-1050,8,156.27906
-1000,5,156.282058
-1020,5,156.285057
-1080,9,156.290053
-1060,13,156.29705
-1040,7,156.301048
-1020,7,156.305045
-1010,8,156.310042
-990,6,156.314041
-1070,10,156.320036
-980,5,156.374005
-1050,8,156.380002
-1080,11,156.384999
-990,4,156.387997
-1010,6,156.391995
-1010,8,156.397991
-1060,11,156.406986
-1030,6,156.409984
-1110,18,156.423976
-970,4,156.425975
-1030,6,156.429973
-1000,5,156.432971
-1000,7,156.437968
-1100,15,156.445963
-1000,7,156.449961
-1010,4,156.45196
-1020,9,156.508927
-1070,12,156.515924
-1040,7,156.519921
-1100,15,156.531914
-1000,5,156.534912
-1030,8,156.53891
-1000,5,156.541908
-1060,11,156.548904
-1110,14,156.5559
-1010,8,156.560897
-970,4,156.563896
-1020,9,156.569892
-1020,5,156.572891
-1090,12,156.578887
-1010,6,156.582885
-1030,6,156.636854
-990,4,156.639852
-1040,11,156.646849
-1060,9,156.651845
-1110,14,156.658841
-1060,7,156.662839
-1000,5,156.665837
-990,4,156.668836
-1020,7,156.673833
-1040,11,156.681828
-1050,8,156.685826
-1090,12,156.692822
-1140,19,156.704815
-1000,5,156.708813
-1000,5,156.710811
-1030,10,156.767778
-1070,10,156.772776
-1030,8,156.777773
-1050,8,156.78177
-1030,6,156.784769
-1020,9,156.790765
-1060,9,156.795762
-990,4,156.798761
-1050,8,156.803758
-1040,5,156.805757
-1020,7,156.809754
-1030,6,156.814751
-1000,5,156.817749
-970,4,156.819748
-1000,5,156.823746
-1000,7,156.828743
-1040,7,156.831742
-1060,7,156.835739
-1060,11,156.893706
-1010,6,156.897704
-1170,20,156.910696
-1020,5,156.912695
-1160,19,156.922689
-990,6,156.927686
-1000,7,156.931684
-1050,10,156.93768
-1000,5,156.940679
-1070,12,156.946676
-1040,9,156.951673
-1060,11,156.959668
-1040,11,156.968663
-1020,5,157.022632
-1010,6,157.02663
-1030,10,157.032627
-1080,13,157.040622
-1010,6,157.04362
-1050,12,157.051615
-1010,6,157.055613
-990,6,157.05961
-1070,14,157.068606
-1040,7,157.072603
-1080,13,157.078599
-1060,13,157.087594
-1100,15,157.09659
-1010,6,157.151558
-1020,7,157.155555
-1030,6,157.158553
-1110,18,157.171546
-1040,9,157.177542
-1000,7,157.18154
-1010,6,157.186537
-1010,4,157.188536
-1040,9,157.193533
-1080,13,157.201529
-1030,6,157.204527
-1040,9,157.209524
-1030,8,157.213522
-1050,8,157.21752
-1030,8,157.222517
-990,6,157.226514
-1020,7,157.281483
-1000,5,157.284481
-1060,9,157.290478
-1040,11,157.298473
-1150,18,157.311466
-1120,15,157.319461
-1090,14,157.329455
-1040,5,157.332454
-980,5,157.335452
-1020,5,157.33845
-1120,15,157.345446
-1040,9,157.351443
-1000,5,157.355441
-1030,8,157.410408
-1060,7,157.414407
-990,4,157.417404
-1040,7,157.421403
-1010,4,157.423401
-1010,8,157.429398
-1130,18,157.439392
-1050,8,157.444389
-1060,11,157.449386
-1170,20,157.463378
-1010,4,157.466377
-1030,6,157.469375
-1070,10,157.475371
-1030,4,157.47737
-1020,5,157.480369
-1050,8,157.484366
-1040,5,157.538335
-1030,8,157.542333
-1040,9,157.54733
-1040,7,157.551327
-980,5,157.554326
-1040,9,157.562321
-990,4,157.56432
-1000,5,157.567319
-1020,5,157.570317
-1030,6,157.574314
-1010,8,157.579311
-1050,10,157.585308
-970,4,157.588306
-1020,7,157.592304
-1000,7,157.596302
-1070,12,157.602298
-1030,6,157.605296
-1160,21,157.667261
-1030,6,157.670259
-1030,6,157.674257
-1070,12,157.683252
-980,5,157.68625
-1080,13,157.694245
-1050,10,157.700242
-1020,9,157.706239
-1050,8,157.710237
-1010,4,157.713234
-1040,9,157.718231
-1060,11,157.726227
-980,5,157.729225
-1080,13,157.735222
-1050,8,157.740219
-1080,9,157.796186
-1030,8,157.801183
-1030,6,157.804182
-1040,11,157.809179
-1080,11,157.817175
-1040,11,157.824171
-1000,5,157.827169
-1030,8,157.831167
-990,4,157.834165
-980,5,157.837163
-1080,11,157.84216
-970,4,157.845159
-1010,6,157.849156
-1060,11,157.857152
-1080,13,157.864148
-1010,4,157.866146
-990,4,157.920115
-1030,6,157.923114
-1030,8,157.92811
-1050,10,157.934107
-1090,14,157.944102
-1040,9,157.949099
-1030,8,157.954095
-1030,6,157.957094
-1000,5,157.960092
-1040,7,157.96409
-1020,5,157.967088
-1030,10,157.974084
-1070,14,157.983079
-1020,5,157.986077
-1000,5,157.988076
-1010,4,157.991075
-1050,10,157.996072
-1000,7,158.052039
-1010,4,158.055037
-1020,5,158.058036
-1000,5,158.061034
-1090,14,158.071028
-1050,12,158.080023
-1000,7,158.08502
-980,5,158.088018
-1010,6,158.091017
-1060,9,158.097013
-1040,11,158.10301
-1030,8,158.108007
-1050,8,158.113004
-1000,5,158.115003
-1030,6,158.119
-1000,7,158.122998
-1020,7,158.126996
-1050,8,158.182964
-1020,7,158.186962
-1010,6,158.190959
-1030,10,158.196956
-1020,7,158.200953
-1070,10,158.205951
-1060,9,158.209949
-1040,9,158.215945
-1020,9,158.220943
-1030,8,158.22594
-1070,12,158.234934
-1040,7,158.239932
-1040,9,158.244929
-1000,5,158.247927
-1010,4,158.250925
-1010,8,158.255923
-990,6,158.31089
-1080,9,158.315887
-1110,12,158.320884
-1030,8,158.324882
-1070,10,158.329879
-1050,10,158.335876
-1040,7,158.342872
-1020,5,158.34587
-1000,7,158.350867
-1060,7,158.353865
-1030,8,158.358863
-1080,11,158.364859
-1000,5,158.367857
-1000,7,158.371855
-1000,7,158.375853
-1080,13,158.43382
-1020,7,158.437817
-1080,13,158.444814
-1070,8,158.448811
-1060,9,158.454807
-1110,16,158.465801
-1010,6,158.4688
-1020,5,158.472798
-990,4,158.475796
-1000,5,158.478794
-1020,5,158.480793
-1040,7,158.48579
-990,6,158.488788
-1000,5,158.491787
-1020,5,158.494785
-1010,8,158.499781
-1030,10,158.506778
-1060,9,158.563745
-1000,5,158.567743
-1050,10,158.57374
-1100,13,158.580735
-1040,9,158.587731
-1010,8,158.592728
-990,6,158.596726
-1040,7,158.600724
-1000,5,158.603722
-980,5,158.60672
-1020,7,158.610718
-1050,10,158.615716
-1090,14,158.62471
-1050,10,158.630706
-1200,23,158.694669
-1010,4,158.696668
-1020,7,158.700666
-980,5,158.703664
-1050,10,158.709661
-1060,9,158.715657
-1020,9,158.722654
-1050,6,158.725652
-1030,8,158.730649
-1070,12,158.738644
-1090,12,158.744641
-1080,9,158.749638
-1050,8,158.754635
-1020,7,158.758633
-1100,15,158.769626
-1020,9,158.827594
-990,6,158.830592
-1070,8,158.835588
-1010,8,158.840586
-1010,6,158.844583
-1180,19,158.853579
-1010,4,158.855577
-1050,8,158.859575
-1110,12,158.866571
-1050,10,158.873567
-1150,20,158.889557
-1020,5,158.892555
-1030,6,158.895554
-1000,5,158.898552
-1020,7,158.95452
-1020,5,158.956518
-1010,6,158.960516
-1050,8,158.964514
-1030,6,158.968512
-1040,7,158.973509
-1010,6,158.976507
-1020,7,158.980505
-1020,5,158.983503
-1000,5,158.987501
-1010,8,158.993497
-1060,7,158.997495
-1040,9,159.003492
-1080,11,159.009488
-1040,7,159.013486
-1200,27,159.034474
-1050,6,159.088443
-1070,10,159.09344
-1090,12,159.099437
-1050,10,159.105433
-1030,8,159.11043
-1060,9,159.115427
-1060,9,159.120425
-1030,8,159.125422
-1100,15,159.134417
-1060,11,159.140413
-1030,8,159.144411
-1070,12,159.150408
-1000,5,159.153405
-1080,15,159.212372
-1040,9,159.217368
-1000,7,159.222366
-1040,11,159.230361
-1010,6,159.234359
-1140,17,159.242354
-1130,18,159.252348
-1100,13,159.258345
-1170,22,159.270338
-1020,7,159.273336
-1050,8,159.277334
-1080,13,159.3363
-1030,8,159.340298
-1050,10,159.346295
-1000,5,159.349293
-1010,6,159.353291
-1010,6,159.356289
-1040,7,159.360286
-1110,14,159.367283
-1050,12,159.375278
-1100,11,159.381274
-1080,15,159.393268
-990,6,159.397265
-1030,8,159.403261
-1060,11,159.463227
-1030,8,159.469223
-1040,9,159.47522
-1010,4,159.478218
-1070,10,159.483216
-1060,11,159.490211
-1010,6,159.494209
-1070,10,159.499206
-1110,14,159.507202
-980,5,159.5092
-1000,5,159.513198
-1040,9,159.518195
-1020,7,159.522193
-1030,10,159.52719
-1000,5,159.530188
-1030,8,159.536185
-1020,5,159.590155
-1010,4,159.593152
-1080,11,159.599149
-1030,8,159.604146
-1040,7,159.608144
-990,6,159.613141
-1040,9,159.619138
-1020,5,159.622136
-1010,6,159.626133
-990,4,159.628132
-1030,8,159.634129
-1030,8,159.639126
-1010,4,159.641125
-1060,7,159.645122
-1060,9,159.65012
-1040,9,159.655117
-1030,8,159.661113
-1040,7,159.664111
-1000,5,159.66711
-1010,8,159.723078
-1020,7,159.728075
-1000,5,159.731073
-1000,5,159.735071
-1040,9,159.741067
-1080,11,159.748063
-1040,9,159.755059
-1010,6,159.758058
-1060,9,159.764054
-1010,6,159.767052
-1080,11,159.774048
-1050,6,159.778046
-1080,13,159.788041
-1060,11,159.794037
-1060,11,159.802032
-1070,12,159.860998
-1030,6,159.863997
-1130,16,159.871992
-1030,6,159.87599
-1070,14,159.883986
-1090,12,159.89298
-1050,8,159.898976
-980,5,159.901975
-1160,19,159.913967
-1060,11,159.920964
-1030,8,159.926961
-1000,5,159.929959
-1040,7,159.933957
-1060,13,159.994921
-1010,6,159.998919
-1060,13,160.008913
-1000,7,160.01391
-1000,5,160.016909
-1060,9,160.021905
-1030,6,160.024904
-970,4,160.027902
-1040,9,160.034898
-1030,8,160.038896
-1010,4,160.041894
-1070,10,160.046891
-1060,7,160.050889
-1010,8,160.055886
-1040,9,160.061883
-1010,4,160.063881
-1120,17,160.124846
-1000,5,160.127844
-1000,5,160.130843
-1040,7,160.13484
-1010,6,160.138838
-1000,7,160.142836
-1060,11,160.149832
-1060,11,160.156828
-970,4,160.159827
-990,6,160.163825
-1010,4,160.165823
-990,4,160.167822
-1030,8,160.171819
-1020,5,160.174818
-1060,9,160.179815
-1040,9,160.184812
-1030,6,160.18781
-1050,8,160.192807
-990,4,160.195805
-990,6,160.250774
-1030,6,160.253772
-1050,8,160.258769
-1040,9,160.263766
-1010,4,160.266765
-1040,11,160.27476
-1000,7,160.278758
-1040,5,160.281756
-1060,11,160.288752
-1040,7,160.29175
-1010,6,160.295748
-1070,8,160.299746
-1010,6,160.303743
-1010,6,160.306742
-970,4,160.30974
-1210,24,160.320734
-970,4,160.374703
-990,6,160.3787
-1080,11,160.384697
-1030,8,160.390693
-1140,15,160.398689
-1070,12,160.406684
-1030,8,160.411681
-1010,6,160.415679
-1020,7,160.419677
-1010,4,160.421676
-970,4,160.424674
-1040,9,160.43067
-1140,19,160.443663
-1100,11,160.44966
-1040,7,160.504628
-1020,7,160.508626
-1030,8,160.513623
-1040,7,160.516621
-1020,7,160.520619
-990,6,160.524616
-1070,10,160.529613
-1020,5,160.532612
-1030,4,160.534611
-1070,14,160.546604
-1100,15,160.554599
-990,4,160.557597
-1110,16,160.56959
-1040,9,160.574588
-1010,6,160.578585
-1020,9,160.636552
-1090,14,160.645547
-1060,11,160.651543
-1000,7,160.655541
-1140,19,160.666535
-1020,7,160.670532
-1020,9,160.675529
-1010,6,160.678528
-1030,8,160.683525
-990,6,160.686523
-1000,7,160.692519
-1040,7,160.696517
-1070,10,160.702514
-1070,8,160.706512
-1090,12,160.763479
-1090,14,160.771474
-990,4,160.774472
-1000,5,160.777471
-1010,6,160.780469
-1050,12,160.789464
-1070,12,160.79746
-1060,9,160.801457
-1050,10,160.807454
-1110,16,160.817447
-980,5,160.820446
-1000,5,160.823445
-1140,17,160.834439
-1040,7,160.839435
-1080,11,160.897402
-1040,7,160.9014
-1010,4,160.904398
-1020,5,160.907397
-1070,10,160.913393
-1030,6,160.916392
-990,6,160.920389
-970,4,160.923387
-1080,11,160.928384
-1040,9,160.93438
-1010,8,160.938378
-1120,15,160.946374
-1020,7,160.951371
-990,4,160.95337
-1050,12,160.961365
-1040,5,160.964363
-1090,14,161.024328
-1050,8,161.028326
-1020,9,161.034323
-990,6,161.03932
-1120,17,161.053312
-1010,4,161.055311
-970,4,161.058309
-1070,8,161.062307
-1140,19,161.0753
-970,4,161.078297
-1030,10,161.084294
-1040,7,161.089291
-1010,6,161.09229
-1040,11,161.100285
-1000,7,161.155253
-1040,11,161.16225
-1050,10,161.167246
-1040,5,161.170245
-990,4,161.172244
-1190,22,161.186236
-1020,7,161.191233
-1130,16,161.202227
-990,4,161.205225
-1030,6,161.208223
-1090,12,161.215219
-1040,9,161.220217
-1030,6,161.224214
-1000,5,161.227212
-1010,8,161.232209
-1050,10,161.289176
-1090,12,161.295172
-1000,5,161.297171
-1070,12,161.306166
-1010,6,161.309164
-1030,6,161.312163
-1040,11,161.320158
-990,4,161.323156
-990,6,161.327154
-1040,9,161.333151
-1030,8,161.339147
-1070,10,161.346143
-990,4,161.348142
-990,4,161.35114
-1050,12,161.358136
-1020,5,161.360135
-1090,14,161.420101
-1050,12,161.426098
-1030,8,161.433094
-980,5,161.436092
-980,5,161.43909
-970,4,161.442088
-1010,4,161.445087
-1010,6,161.448086
-1030,6,161.451083
-1000,5,161.455081
-1130,14,161.462077
-1030,8,161.467074
-1020,7,161.471072
-1070,10,161.477068
-1020,9,161.484065
-1040,7,161.487062
-970,4,161.490061
-1040,9,161.547028
-1010,6,161.550026
-980,5,161.553025
-1020,9,161.560021
-1040,7,161.565017
-1070,12,161.574013
-1100,17,161.587005
-1080,13,161.595001
-1020,7,161.598998
-1080,13,161.607993
-1000,7,161.61299
-1040,11,161.620986
-1070,10,161.625983
-1040,11,161.683949
-1030,6,161.686947
-1100,13,161.693944
-1040,7,161.697941
-990,4,161.70094
-1110,12,161.706936
-1110,18,161.720928
-1030,8,161.726924
-1010,6,161.729923
-1040,7,161.73492
-1020,9,161.740917
-990,4,161.743915
-1020,5,161.746913
-1000,5,161.749912
-1090,10,161.754908
-970,4,161.757906
-1030,8,161.813874
-1050,8,161.817872
-990,6,161.82187
-1020,7,161.826867
-1080,11,161.831864
-1010,6,161.836862
-1070,12,161.843857
-990,6,161.848854
-1020,5,161.851852
-1020,5,161.854851
-1030,8,161.858849
-1060,11,161.865845
-1000,7,161.870842
-990,6,161.873841
-1040,7,161.877838
-1070,10,161.882835
-1040,7,161.886832
-980,5,161.888831
-1100,15,161.948797
-1040,7,161.953794
-990,6,161.957792
-1030,8,161.963788
-1040,11,161.970785
-1130,16,161.97878
-1000,5,161.981778
-1030,10,161.988774
-1030,8,161.99477
-1040,5,161.997769
-1020,7,162.001767
-1030,8,162.006763
-1040,11,162.01376
-1000,5,162.017758
-1080,11,162.074724
-1010,6,162.078722
-1040,11,162.084718
-1030,10,162.091714
-1040,9,162.09871
-1050,8,162.103707
-1090,10,162.108705
-1020,7,162.112703
-1020,7,162.1167
-1150,22,162.129693
-1000,5,162.13369
-1020,9,162.139687
-1050,10,162.143684
-990,4,162.146683
-1010,6,162.201651
-1080,11,162.207648
-1020,5,162.210646
-1060,7,162.214643
-970,4,162.217642
-1000,7,162.22164
-1140,19,162.231634
-990,6,162.235632
-1100,13,162.242628
-1020,9,162.248624
-1040,5,162.251623
-970,4,162.254621
-1060,9,162.258618
-1030,10,162.266614
-1070,10,162.271611
-1030,8,162.275608
-1030,6,162.330577
-1040,9,162.336573
-1020,9,162.340571
-1010,6,162.344569
-1070,10,162.349566
-990,4,162.351565
-1060,11,162.358561
-990,4,162.361559
-1050,8,162.366556
-1050,10,162.374551
-1090,12,162.381547
-1010,4,162.383546
-1060,9,162.389543
-1010,6,162.392541
-1000,7,162.396539
-1030,10,162.404534
-980,5,162.459503
-1040,7,162.464499
-1040,5,162.466498
-1070,10,162.472495
-1110,14,162.48049
-1050,8,162.485487
-1160,21,162.495482
-1100,11,162.501478
-1120,17,162.512472
-1090,14,162.521467
-1030,6,162.524465
-1060,9,162.529463
-1070,12,162.58743
-1040,9,162.594426
-1120,15,162.606418
-1030,8,162.611415
-1030,6,162.614413
-1020,5,162.617411
-1010,6,162.621409
-1090,16,162.631404
-1020,7,162.636401
-1070,12,162.643397
-1010,6,162.647394
-1040,7,162.650393
-1090,12,162.656389
-1050,10,162.662386
-1010,6,162.716355
-1060,11,162.722351
-1030,8,162.727348
-1030,6,162.730347
-1030,6,162.734344
-1070,10,162.740341
-1050,8,162.745339
-1040,7,162.749336
-980,5,162.753334
-1000,7,162.757331
-1070,10,162.765326
-1040,9,162.770324
-980,5,162.773322
-1060,9,162.777319
-990,4,162.780318
-1170,20,162.844281
-1030,8,162.849278
-1050,8,162.854276
-1070,10,162.861272
-1000,7,162.865269
-1060,9,162.870266
-1000,7,162.875264
-1000,5,162.878262
-1020,7,162.883259
-1040,9,162.887257
-990,6,162.891255
-1050,10,162.89925
-990,4,162.901249
-1110,14,162.908245
-1050,12,162.917239
-1020,5,162.920238
-1020,7,162.976206
-1020,7,162.980203
-1030,4,162.982202
-1040,9,162.987199
-1000,5,162.990197
-1020,7,162.994195
-1050,10,163.001191
-1010,6,163.005188
-1050,8,163.011186
-970,4,163.014184
-1030,8,163.019181
-1100,13,163.029175
-1090,12,163.035171
-1040,7,163.03917
-1170,22,163.055161
-1030,8,163.114127
-1080,15,163.126119
-1030,10,163.132116
-1120,17,163.14211
-1040,7,163.146108
-1070,10,163.153103
-1040,7,163.157101
-1020,5,163.1601
-1010,4,163.162099
-1060,11,163.168095
-1010,6,163.171093
-1060,13,163.181087
-1010,4,163.184085
-1060,11,163.192081
-1070,12,163.254045
-1020,7,163.258043
-1030,6,163.261041
-1090,10,163.267039
-1010,6,163.270036
-1010,6,163.274034
-1020,7,163.277033
-1110,16,163.288027
-1030,6,163.292024
-1010,6,163.295022
-1020,7,163.30002
-1100,15,163.307015
-1070,12,163.313012
-980,5,163.31601
-1090,14,163.376975
-990,6,163.379973
-1130,16,163.389967
-1030,10,163.395963
-990,4,163.397962
-970,4,163.400962
-1010,4,163.403959
-1070,12,163.411955
-1070,12,163.41995
-1050,6,163.422948
-1020,7,163.426946
-1020,7,163.430943
-1040,7,163.434941
-1060,9,163.439938
-1010,6,163.442937
-990,6,163.447933
-1080,13,163.508899
-1040,9,163.513896
-1080,11,163.519893
-1030,6,163.522891
-1090,12,163.529887
-1110,14,163.536883
-1060,11,163.545878
-1050,8,163.549875
-990,4,163.552874
-1100,15,163.562868
-1110,16,163.57686
-990,4,163.579858
-1020,9,163.585855
-1000,5,163.588853
-1020,9,163.649818
-1010,4,163.652816
-1040,9,163.657813
-1070,12,163.66381
-1040,11,163.671805
-1020,7,163.676802
-1070,10,163.682799
-1020,5,163.684798
-1030,8,163.690794
-1020,7,163.695791
-1010,8,163.700788
-1000,5,163.703787
-1070,12,163.711782
-990,6,163.716779
-1000,5,163.719778
-990,4,163.721776
-1010,6,163.725774
-1050,8,163.781742
-1070,10,163.786739
-1090,10,163.792735
-1010,6,163.795733
-1060,9,163.80173
-1010,4,163.803729
-980,5,163.806727
-1010,4,163.809726
-1020,5,163.812724
-970,4,163.815722
-1050,10,163.820719
-990,4,163.822718
-1050,10,163.829714
-1050,8,163.833712
-990,4,163.835711
-1010,8,163.840708
-1030,6,163.843706
-1150,16,163.901673
-1000,5,163.905671
-1020,7,163.909669
-1180,21,163.920662
-1070,10,163.927658
-1030,4,163.929657
-1020,7,163.933654
-1100,13,163.942649
-1040,7,163.945647
-980,5,163.948645
-1030,10,163.954642
-1020,7,163.95864
-1080,9,163.963637
-1040,9,163.968634
-1070,10,163.973632
-1070,12,164.031598
-1040,7,164.035596
-1010,8,164.040593
-1100,15,164.048588
-980,5,164.051586
-1070,12,164.059582
-1060,7,164.06258
-1020,7,164.066578
-1000,5,164.069576
-1030,8,164.076572
-1120,13,164.082569
-1020,5,164.085567
-1000,5,164.089565
-1050,12,164.098559
-970,4,164.100558
-1020,7,164.155527
-1010,4,164.158525
-1080,11,164.163522
-1070,8,164.167519
-1040,11,164.175515
-1060,9,164.180512
-1030,8,164.18551
-1040,9,164.192505
-1040,9,164.198502
-1070,10,164.204499
-980,5,164.208497
-990,4,164.211495
-1060,13,164.22049
-1020,5,164.223488
-1060,9,164.228485
-1100,13,164.286451
-1010,8,164.292448
-1020,5,164.295447
-1010,4,164.297446
-990,4,164.300443
-970,4,164.303442
-1030,4,164.30544
-1000,5,164.308439
-1050,10,164.314436
-1030,8,164.320432
-1010,6,164.32443
-1140,19,164.338422
-1090,12,164.346417
-1040,5,164.349415
-1030,8,164.354413
-1010,6,164.35841
-1020,9,164.364407
-1100,15,164.425371
-1010,4,164.42737
-1100,13,164.436366
-1020,9,164.443362
-1050,8,164.44636
-1080,15,164.457353
-1060,9,164.462351
-980,5,164.465349
-1000,7,164.470346
-990,4,164.472345
-1110,16,164.482339
-1020,9,164.489335
-1060,9,164.495332
-1050,6,164.49833
-1020,7,164.502328
-1010,4,164.556296
-1020,7,164.560293
-1010,6,164.564292
-1070,14,164.572287
-1080,11,164.578283
-1060,11,164.585279
-990,4,164.587278
-1040,5,164.590276
-1010,6,164.594274
-1040,9,164.599271
-1010,6,164.602269
-1040,9,164.607267
-1020,5,164.610265
-1000,5,164.614263
-1040,9,164.61926
-1000,5,164.62226
-970,4,164.625257
-1010,8,164.630254
-1030,6,164.686221
-1020,5,164.68822
-1040,7,164.693217
-1120,15,164.701212
-1020,5,164.703211
-1060,9,164.708209
-1000,7,164.713206
-1020,9,164.719203
-1020,7,164.7232
-1060,11,164.731195
-1010,6,164.735193
-1030,8,164.739191
-1100,15,164.751184
-1100,17,164.764177
-1010,4,164.817146
-1010,6,164.821143
-990,4,164.824142
-990,6,164.82714
-1040,9,164.832137
-1020,5,164.835135
-1000,5,164.838134
-1060,11,164.845129
-1100,11,164.850127
-990,4,164.852126
-1020,5,164.855124
-1080,13,164.864119
-1010,6,164.867117
-1020,9,164.872114
-1100,13,164.880109
-1010,6,164.884107
-1020,9,164.889104
-990,4,164.942074
-1030,6,164.945072
-1030,10,164.951069
-1060,11,164.958065
-1010,4,164.960063
-1000,5,164.963062
-1010,6,164.96606
-1060,9,164.971057
-970,4,164.974056
-1050,8,164.978053
-1090,10,164.98405
-1000,7,164.989047
-1040,7,164.992045
-990,4,164.994044
-1060,11,165.00104
-990,4,165.003039
-1040,9,165.009035
-1050,12,165.01803
-1010,8,165.073998
-1030,6,165.077996
-1060,9,165.082993
-1160,19,165.093986
-980,5,165.097984
-1040,7,165.100982
-1080,11,165.106979
-1020,9,165.113975
-1060,11,165.12297
-1040,7,165.126967
-1010,6,165.129966
-1080,11,165.135962
-1000,5,165.13896
-1020,5,165.141959
-1080,11,165.198926
-1030,8,165.204923
-1060,9,165.20992
-1030,6,165.212918
-970,4,165.214917
-1050,6,165.217915
-1020,5,165.220913
-1030,6,165.223912
-1080,11,165.229908
-1060,11,165.237904
-1000,5,165.241901
-1100,13,165.248897
-1060,9,165.253895
-1030,8,165.257892
-1030,8,165.262889
-1080,13,165.271884
-1000,5,165.326853
-1060,11,165.333849
-1030,10,165.339845
-1040,9,165.344843
-990,4,165.347841
-990,4,165.349839
-1020,7,165.355836
-1080,11,165.362831
