#{"t_start": 1590690218.4706721, "env_id": "zhedLevel6-v0"}
r,l,t
-1090,16,1971.532362
-980,5,1971.53536
-1020,9,1971.540357
-970,4,1971.543356
-980,5,1971.545354
-970,4,1971.548352
-1010,8,1971.55235
-980,5,1971.556348
-970,4,1971.558346
-1020,9,1971.564343
-980,5,1971.566342
-990,6,1971.57034
-990,6,1971.574338
-1000,7,1971.578335
-4220,327,1971.918139
-980,5,1971.920139
-1010,8,1971.926135
-980,5,1971.929133
-980,5,1971.932132
-1180,25,1971.949122
-980,5,1971.95212
-1010,8,1971.958116
-990,6,1971.961115
-970,4,1972.015084
-1020,9,1972.020081
-1000,7,1972.026078
-1000,7,1972.030075
-1960,101,1972.087042
-970,4,1972.141011
-990,6,1972.144009
-1030,10,1972.152005
-1140,21,1972.165997
-1010,8,1972.170994
-2090,114,1972.277933
-1030,10,1972.284928
-980,5,1972.287927
-1020,9,1972.291924
-1020,9,1972.296921
-1020,9,1972.302918
-1010,8,1972.307915
-1010,8,1972.312913
-1600,67,1972.416852
-1030,10,1972.422849
-990,6,1972.426847
-980,5,1972.428845
-980,5,1972.431844
-1040,9,1972.43784
-980,5,1972.439839
-970,4,1972.442837
-1020,9,1972.446835
-1010,8,1972.452832
-990,6,1972.45683
-980,5,1972.459828
-1010,8,1972.463825
-1020,9,1972.468822
-1000,7,1972.47382
-980,5,1972.528788
-1030,10,1972.535785
-970,4,1972.537783
-970,4,1972.540781
-24360,2341,1974.786489
-970,4,1974.788488
-1000,7,1974.792485
-990,6,1974.796484
-980,5,1974.799481
-1080,15,1974.808476
-1000,7,1974.812474
-1010,8,1974.816472
-1030,10,1974.822468
-990,6,1974.826466
-1020,9,1974.884432
-970,4,1974.886431
-1110,18,1974.899424
-1040,11,1974.90642
-990,6,1974.909418
-1070,14,1974.919413
-1000,7,1974.92341
-1020,9,1974.927408
-980,5,1974.930406
-1030,10,1974.936402
-1150,22,1974.955391
-1000,7,1974.959389
-970,4,1974.962387
-1000,7,1975.018355
-1000,7,1975.022353
-980,5,1975.02635
-1030,10,1975.034346
-1100,17,1975.04634
-990,6,1975.050337
-990,6,1975.054335
-970,4,1975.057333
-1130,20,1975.070325
-990,6,1975.074323
-1010,8,1975.07932
-990,6,1975.083318
-1040,11,1975.089314
-1020,9,1975.09631
-980,5,1975.099309
-970,4,1975.102307
-990,6,1975.157275
-990,6,1975.160274
-980,5,1975.163272
-1080,15,1975.174265
-1000,7,1975.177263
-1050,12,1975.185259
-970,4,1975.187258
-990,6,1975.192255
-1100,17,1975.206247
-990,6,1975.209245
-990,6,1975.213243
-1010,8,1975.217241
-970,4,1975.220239
-980,5,1975.223237
-1190,26,1975.293197
-1040,11,1975.299194
-1030,10,1975.30519
-1020,9,1975.310187
-1010,8,1975.314185
-1040,11,1975.320182
-1000,7,1975.325179
-1040,11,1975.332175
-980,5,1975.335173
-1070,14,1975.346166
-1000,7,1975.350164
-970,4,1975.353163
-990,6,1975.356161
-1050,12,1975.364156
-990,6,1975.369153
-1140,21,1975.433117
-25680,2473,1978.137561
-1000,7,1978.140558
-980,5,1978.144557
-1020,9,1978.149553
-1060,13,1978.156549
-1170,24,1978.170541
-1050,12,1978.227509
-980,5,1978.230507
-1030,10,1978.238502
-1060,13,1978.249496
-1030,10,1978.256492
-980,5,1978.260489
-1010,8,1978.264487
-1030,8,1978.270484
-1250,32,1978.288473
-980,5,1978.291471
-1020,9,1978.297468
-1050,12,1978.304464
-1900,97,1978.410403
-1200,27,1978.426394
-1060,13,1978.435388
-1000,7,1978.491357
-970,4,1978.494355
-1030,10,1978.50335
-990,6,1978.506349
-1010,8,1978.513345
-1010,8,1978.518341
-1060,13,1978.527336
-980,5,1978.530335
-990,6,1978.533332
-1120,19,1978.544326
-1040,11,1978.552322
-1010,8,1978.55632
-980,5,1978.560318
-1040,11,1978.566314
-1000,7,1978.570312
-990,6,1978.625279
-980,5,1978.627278
-1080,15,1978.636273
-1110,18,1978.646267
-22830,2188,1980.754055
-1030,10,1980.759052
-1020,9,1980.764049
-1150,22,1980.77904
-1040,11,1980.788035
-1050,12,1980.795031
-1010,8,1980.800028
-990,6,1980.854996
-1120,19,1980.86599
-1020,9,1980.870987
-1020,9,1980.877983
-1080,15,1980.890975
-1120,19,1980.901969
-1080,15,1980.912963
-1020,9,1980.918959
-1060,13,1980.925955
-980,5,1980.927954
-1000,7,1980.931952
-1210,28,1980.998913
-1050,12,1981.005909
-1030,10,1981.010906
-1000,7,1981.015903
-1030,10,1981.022899
-1020,9,1981.028896
-1030,10,1981.035892
-990,6,1981.03989
-1000,7,1981.042888
-1050,12,1981.049884
-990,6,1981.053882
-1080,15,1981.112848
-1040,11,1981.120843
-1040,11,1981.12684
-1100,17,1981.136834
-1000,7,1981.141831
-990,6,1981.14483
-1040,11,1981.152825
-1070,14,1981.159821
-1000,7,1981.162819
-1090,16,1981.172813
-970,4,1981.174812
-1110,18,1981.184806
-1050,12,1981.24677
-1020,9,1981.251768
-1030,10,1981.256765
-990,6,1981.259763
-1000,7,1981.263761
-990,6,1981.266759
-1300,37,1981.295743
-1300,37,1981.320728
-1120,19,1981.385691
-990,6,1981.389688
-1050,12,1981.396685
-2000,107,1981.534605
-1050,12,1981.541601
-1060,13,1981.548598
-970,4,1981.550596
-1000,7,1981.555593
-1040,11,1981.562589
-1020,9,1981.569585
-990,6,1981.572583
-1050,12,1981.581578
-1120,19,1981.592572
-980,5,1981.59557
-1040,11,1981.603566
-980,5,1981.605564
-1000,7,1981.664531
-980,5,1981.667528
-1000,7,1981.671527
-1030,10,1981.677523
-1110,18,1981.687517
-1080,15,1981.696512
-1120,19,1981.707505
-1050,12,1981.714501
-980,5,1981.716501
-1010,8,1981.721497
-1100,17,1981.731492
-1010,8,1981.737488
-970,4,1981.793456
-1000,7,1981.797454
-1170,24,1981.809448
-1420,49,1981.83743
-980,5,1981.83943
-1140,21,1981.851423
-970,4,1981.854421
-1080,15,1981.866414
-990,6,1981.92538
-1020,9,1981.930377
-1110,18,1981.941372
-1090,16,1981.950366
-1390,46,1981.97735
-1120,19,1981.986345
-1080,15,1981.99534
-1010,8,1982.051307
-1000,7,1982.055305
-1030,10,1982.062301
-1070,14,1982.070297
-1030,10,1982.076294
-1010,8,1982.08129
-1010,8,1982.086287
-1140,21,1982.097282
-1010,8,1982.102278
-1100,17,1982.112273
-1060,13,1982.119269
-1000,7,1982.175236
-1040,11,1982.182233
-990,6,1982.18623
-1010,8,1982.192227
-1000,7,1982.198224
-1000,7,1982.20422
-1050,12,1982.211215
-1040,11,1982.218212
-970,4,1982.22121
-37040,3609,1985.415372
-1080,15,1985.425366
-980,5,1985.428365
-1150,22,1985.492327
-1270,34,1985.511316
-1160,23,1985.524308
-1000,7,1985.529306
-1090,16,1985.541299
-1080,15,1985.553292
-1100,17,1985.562287
-980,5,1985.565285
-1130,20,1985.628249
-1010,8,1985.634246
-1060,13,1985.642241
-1300,37,1985.660231
-970,4,1985.663229
-2170,124,1985.791156
-1010,8,1985.797152
-1010,8,1985.804148
-1150,22,1985.816142
-1210,28,1985.8871
-1220,29,1985.90409
-1000,7,1985.909087
-1090,16,1985.919082
-1000,7,1985.92308
-1000,7,1985.928077
-1010,8,1985.932075
-1160,23,1985.947066
-990,6,1985.950064
-1030,10,1985.95706
-990,6,1986.012028
-990,6,1986.016026
-990,6,1986.019024
-970,4,1986.022022
-1030,10,1986.029018
-1000,7,1986.033016
-1100,17,1986.04301
-1180,25,1986.057003
-1170,24,1986.070995
-1110,18,1986.081988
-1080,15,1986.140954
-990,6,1986.145951
-1110,16,1986.158944
-1060,13,1986.16594
-1000,7,1986.170937
-1040,11,1986.177933
-970,4,1986.179932
-1020,9,1986.184929
-980,5,1986.187927
-1120,19,1986.196922
-980,5,1986.20092
-1060,13,1986.207916
-1070,14,1986.266882
-1140,21,1986.278875
-1030,10,1986.285871
-1000,7,1986.289868
-980,5,1986.291867
-1040,11,1986.298864
-1090,16,1986.307858
-1150,22,1986.318852
-980,5,1986.32285
-1040,11,1986.328847
-1090,14,1986.340839
-1010,8,1986.398806
-1000,7,1986.402804
-990,6,1986.406801
-1000,7,1986.410799
-1010,8,1986.415796
-1060,13,1986.422792
-990,6,1986.427789
-980,5,1986.430787
-1020,9,1986.437784
-970,4,1986.439782
-1000,7,1986.443779
-1020,9,1986.449776
-1010,8,1986.453774
-1050,12,1986.46177
-1030,10,1986.467767
-990,6,1986.471764
-980,5,1986.474762
-980,5,1986.528731
-1010,8,1986.534727
-1000,7,1986.539725
-980,5,1986.542723
-980,5,1986.546721
-970,4,1986.549719
-1020,9,1986.554716
-1000,7,1986.558714
-990,6,1986.562712
-1020,9,1986.568707
-990,6,1986.572705
-970,4,1986.575704
-1050,12,1986.5827
-1060,13,1986.590696
-1000,7,1986.594693
-1010,8,1986.60069
-990,6,1986.603688
-8710,776,1987.351257
-990,6,1987.406226
-1020,9,1987.411223
-1130,20,1987.422217
-1030,10,1987.428213
-970,4,1987.431211
-1020,9,1987.435209
-970,4,1987.438207
-1040,11,1987.443205
-1120,19,1987.454198
-980,5,1987.458196
-1040,11,1987.467191
-1020,9,1987.472188
-1000,7,1987.476186
-1050,12,1987.535152
-970,4,1987.53815
-1220,27,1987.558138
-1040,11,1987.565134
-1010,8,1987.570132
-990,6,1987.57313
-1010,8,1987.579126
-970,4,1987.582125
-1000,7,1987.587122
-980,5,1987.59012
-1150,22,1987.605111
-1000,7,1987.610109
-1010,8,1987.616105
-1060,13,1987.674071
-1010,8,1987.678069
-1000,7,1987.682067
-990,6,1987.687064
-990,6,1987.691062
-1010,8,1987.69506
-1030,10,1987.702055
-1070,14,1987.71105
-1050,12,1987.719045
-1090,16,1987.72804
-1040,11,1987.734037
-1000,7,1987.738035
-1260,31,1987.81599
-1040,11,1987.821987
-1020,9,1987.826984
-970,4,1987.829982
-990,6,1987.83498
-980,5,1987.837978
-1010,8,1987.842975
-980,5,1987.845973
-1030,10,1987.852969
-1040,11,1987.858966
-1000,7,1987.862963
-1050,12,1987.86996
-1080,15,1987.879954
-980,5,1987.883951
-980,5,1987.93792
-970,4,1987.939919
-1050,12,1987.946915
-980,5,1987.949913
-1110,18,1987.960907
-1030,10,1987.965904
-1000,7,1987.970901
-1040,11,1987.979896
-970,4,1987.982894
-990,6,1987.986892
-980,5,1987.98989
-1040,11,1987.994887
-1060,13,1988.001883
-1010,8,1988.00788
-980,5,1988.010878
-970,4,1988.013876
-1030,10,1988.070844
-980,5,1988.073842
-970,4,1988.07584
-980,5,1988.079839
-1010,8,1988.083836
-1050,12,1988.089833
-1050,12,1988.096828
-1020,7,1988.101825
-1040,11,1988.109821
-1020,9,1988.117816
-980,5,1988.119815
-980,5,1988.123813
-1020,9,1988.12881
-1030,10,1988.135807
-1010,8,1988.139804
-1030,10,1988.1468
-990,6,1988.203767
-1160,23,1988.21676
-1010,8,1988.223756
-990,6,1988.227754
-1020,9,1988.23375
-1010,8,1988.237748
-980,5,1988.240746
-990,6,1988.243744
-1010,8,1988.248741
-990,6,1988.253739
-990,6,1988.256737
-1030,10,1988.262733
-980,5,1988.266731
-1020,9,1988.270728
-1000,7,1988.275725
-1000,7,1988.279723
-990,6,1988.335691
-990,6,1988.340688
-1010,8,1988.345686
-1020,9,1988.349683
-1010,8,1988.355679
-1010,8,1988.360677
-1030,10,1988.366673
-990,6,1988.369671
-1010,8,1988.374669
-970,4,1988.376667
-1030,10,1988.381665
-1130,20,1988.398655
-1020,9,1988.404651
-1030,10,1988.410648
-1030,10,1988.468615
-980,5,1988.472612
-1020,9,1988.478609
-1000,7,1988.482606
-1010,8,1988.487603
-970,4,1988.489603
-990,6,1988.4936
-1050,12,1988.503594
-1060,13,1988.51059
-1000,7,1988.515587
-980,5,1988.518586
-990,6,1988.521584
-970,4,1988.524583
-980,5,1988.527581
-1050,12,1988.534577
-1020,9,1988.538575
-1100,15,1988.599539
-980,5,1988.602537
-1000,7,1988.607535
-970,4,1988.610533
-1080,15,1988.620527
-970,4,1988.623525
-1010,8,1988.627524
-1000,7,1988.632521
-1040,11,1988.638517
-1090,16,1988.647511
-980,5,1988.65051
-1010,8,1988.655507
-990,6,1988.658505
-990,6,1988.662503
-1050,12,1988.669499
-1080,15,1988.729465
-1020,9,1988.734462
-1070,14,1988.742457
-990,6,1988.745455
-1070,14,1988.75345
-1090,16,1988.762445
-980,5,1988.765444
-980,5,1988.768442
-990,6,1988.77144
-990,6,1988.775438
-1040,11,1988.784433
-990,6,1988.787431
-1040,11,1988.795426
-970,4,1988.798424
-1010,8,1988.803422
-1000,7,1988.85939
-1020,9,1988.864387
-990,6,1988.868385
-1050,12,1988.875381
-990,6,1988.878379
-990,6,1988.881377
-980,5,1988.884375
-1020,9,1988.889372
-1060,13,1988.896369
-1160,23,1988.907362
-1020,9,1988.912359
-1040,11,1988.922354
-1000,7,1988.927351
-1030,10,1988.983318
-1060,13,1988.990314
-970,4,1988.992313
-1010,8,1988.996311
-970,4,1988.999309
-1040,11,1989.004306
-990,6,1989.009303
-980,5,1989.011302
-1000,7,1989.0153
-1000,7,1989.019298
-1000,7,1989.023295
-1010,8,1989.028292
-1090,16,1989.040285
-1000,7,1989.046282
-1070,14,1989.052279
-1190,26,1989.11924
-1240,31,1989.134232
-1020,9,1989.142227
-1120,19,1989.157218
-980,5,1989.160217
-1210,28,1989.174208
-1110,18,1989.183203
-1020,9,1989.239172
-1010,8,1989.246167
-980,5,1989.248166
-1010,8,1989.253163
-970,4,1989.255162
-990,6,1989.260159
-1000,7,1989.264156
-1010,8,1989.269153
-990,6,1989.274151
-1080,15,1989.282146
-1030,10,1989.290141
-990,6,1989.29314
-1010,8,1989.298137
-1020,9,1989.302134
-980,5,1989.306132
-1100,17,1989.366098
-980,5,1989.369096
-1030,10,1989.374094
-980,5,1989.378091
-1010,8,1989.384088
-1030,10,1989.392083
-1000,7,1989.395081
-1020,9,1989.401078
-1000,7,1989.404076
-1010,8,1989.411072
-1020,9,1989.416069
-990,6,1989.420067
-980,5,1989.422066
-980,5,1989.425065
-970,4,1989.428062
-980,5,1989.431061
-970,4,1989.434059
-1070,14,1989.442055
-1150,22,1989.504019
-970,4,1989.506017
-980,5,1989.509016
-1050,12,1989.515012
-1010,8,1989.522008
-1000,7,1989.526006
-1020,9,1989.533002
-1040,11,1989.541997
-1070,14,1989.548992
-1040,11,1989.557988
-970,4,1989.559986
-1060,13,1989.565983
-990,6,1989.57098
-1000,7,1989.574978
-1070,14,1989.635942
-1020,9,1989.640939
-980,5,1989.644937
-1000,7,1989.648935
-1010,8,1989.654932
-1050,12,1989.661927
-980,5,1989.664926
-1050,12,1989.67492
-1030,10,1989.679917
-980,5,1989.682916
-1020,9,1989.687912
-1010,8,1989.692909
-970,4,1989.695908
-1010,8,1989.699906
-1080,15,1989.76287
-1010,8,1989.767866
-1030,10,1989.775862
-1030,10,1989.781858
-1020,9,1989.786855
-970,4,1989.789854
-970,4,1989.791852
-1080,15,1989.802846
-1120,19,1989.81384
-1090,16,1989.821835
-980,5,1989.823834
-980,5,1989.826832
-1090,16,1989.840824
-1070,14,1989.901789
-1000,7,1989.907786
-1090,16,1989.916781
-1000,7,1989.920779
-980,5,1989.924776
-1110,18,1989.936769
-1010,8,1989.940768
-1020,9,1989.945764
-1000,7,1989.950762
-970,4,1989.95276
-1040,11,1989.960755
-1030,10,1989.967752
-1040,11,1989.972749
-1030,10,1990.028717
-1020,9,1990.034713
-980,5,1990.037712
-990,6,1990.04171
-980,5,1990.044708
-1090,16,1990.053702
-980,5,1990.0567
-1010,8,1990.061697
-970,4,1990.063696
-990,6,1990.066694
-1030,10,1990.071692
-1100,17,1990.083685
-980,5,1990.086684
-1110,18,1990.099676
-1050,12,1990.160641
-1000,7,1990.163639
-970,4,1990.166637
-1070,14,1990.173633
-1010,8,1990.180629
-1040,11,1990.186626
-1000,7,1990.190624
-1130,18,1990.204615
-1010,8,1990.208613
-980,5,1990.211612
-1070,14,1990.218608
-980,5,1990.221606
-1070,14,1990.233599
-980,5,1990.236597
-1000,7,1990.291565
-990,6,1990.295563
-1010,8,1990.30056
-970,4,1990.302559
-1170,24,1990.31855
-1020,9,1990.323547
-1010,8,1990.328544
-970,4,1990.331542
-1000,7,1990.33654
-980,5,1990.339538
-1040,11,1990.345534
-970,4,1990.347533
-990,6,1990.350532
-1000,7,1990.354529
-980,5,1990.357527
-1010,8,1990.363523
-1050,12,1990.421491
-980,5,1990.424489
-1000,7,1990.428487
-980,5,1990.431485
-1010,8,1990.435483
-1030,10,1990.442479
-1050,12,1990.449475
-980,5,1990.452473
-970,4,1990.455472
-1000,5,1990.45847
-980,5,1990.461468
-1060,13,1990.468463
-1030,10,1990.476459
-1010,8,1990.481457
-1010,8,1990.487453
-1010,8,1990.49345
-970,4,1990.495449
-1010,8,1990.500445
-970,4,1990.554414
-1000,7,1990.560411
-1040,11,1990.568406
-990,6,1990.571404
-1010,8,1990.575402
-990,6,1990.579399
-1030,10,1990.587396
-980,5,1990.589395
-1010,8,1990.593392
-980,5,1990.597389
-1010,8,1990.603386
-980,5,1990.607383
-1030,10,1990.61338
-990,6,1990.616379
-1040,11,1990.625373
-970,4,1990.627372
-1010,8,1990.63137
-1020,9,1990.687338
-980,5,1990.691335
-1050,12,1990.699331
-1030,10,1990.706326
-1070,14,1990.714322
-1040,11,1990.720319
-970,4,1990.723317
-1010,8,1990.728314
-1040,11,1990.737309
-1110,18,1990.747303
-1050,12,1990.754299
-1170,24,1990.826258
-1070,14,1990.834253
-1000,7,1990.838251
-980,5,1990.841249
-1020,9,1990.846246
-1080,15,1990.85624
-1000,7,1990.861237
-970,4,1990.864236
-1030,10,1990.870232
-990,6,1990.87423
-970,4,1990.876229
-990,6,1990.880226
-1040,11,1990.888222
-1050,12,1990.894218
-1010,8,1990.899216
-980,5,1990.903213
-970,4,1990.957182
-1070,14,1990.970176
-990,6,1990.974173
-970,4,1990.976171
-1100,17,1990.986166
-1010,8,1990.992162
-980,5,1990.995161
-990,6,1990.999159
-990,6,1991.002157
-1000,7,1991.006154
-970,4,1991.009153
-980,5,1991.011151
-1020,9,1991.018148
-1080,15,1991.031139
-1050,12,1991.038136
-1010,8,1991.044133
-970,4,1991.098102
-990,6,1991.101099
-1000,7,1991.106096
-970,4,1991.108095
-1080,15,1991.119089
-1050,12,1991.126085
-970,4,1991.128084
-1000,7,1991.132082
-1010,8,1991.137079
-1000,7,1991.141077
-1000,7,1991.145074
-1000,7,1991.150071
-990,6,1991.154069
-990,6,1991.157067
-1250,32,1991.226028
-1090,16,1991.23902
-1000,7,1991.243018
-1010,8,1991.250014
-970,4,1991.252012
-1010,8,1991.258009
-970,4,1991.261007
-1110,18,1991.275
-1000,7,1991.278997
-970,4,1991.280996
-1010,8,1991.285993
-1030,10,1991.29099
-1090,16,1991.303982
-980,5,1991.30798
-1040,11,1991.364948
-980,5,1991.367946
-970,4,1991.369945
-970,4,1991.372943
-1060,13,1991.379939
-1070,14,1991.391932
-1000,7,1991.39693
-970,4,1991.398929
-970,4,1991.401926
-980,5,1991.405924
-970,4,1991.407923
-1030,10,1991.41292
-970,4,1991.415919
-1010,8,1991.420915
-1010,8,1991.424913
-990,6,1991.42891
-980,5,1991.431909
-1020,9,1991.438905
-1020,9,1991.445901
-970,4,1991.448899
-1020,9,1991.506866
-1020,9,1991.511863
-1010,8,1991.51686
-1050,12,1991.525855
-2980,203,1991.718744
-980,5,1991.722742
-1000,5,1991.72574
-970,4,1991.727739
-1080,15,1991.790702
-1020,9,1991.7947
-1030,10,1991.802696
-980,5,1991.805694
-1030,10,1991.810691
-1030,10,1991.817687
-1060,13,1991.827681
-990,6,1991.831679
-1130,18,1991.843672
-980,5,1991.845671
-980,5,1991.849668
-1030,10,1991.85567
-1020,9,1991.860662
-990,6,1991.916631
-1010,8,1991.920628
-990,6,1991.924625
-1010,8,1991.931621
-1040,11,1991.939617
-1100,17,1991.95161
-1000,7,1991.955608
-990,6,1991.960605
-980,5,1991.962604
-1020,9,1991.967601
-1020,9,1991.972598
-970,4,1991.975596
-1060,11,1991.982592
-990,6,1991.98559
-1010,8,1991.990588
-990,6,1991.994585
-980,5,1991.997583
-1000,7,1992.052552
-990,6,1992.05555
-980,5,1992.059548
-1030,10,1992.066544
-1180,23,1992.082535
-1040,11,1992.09153
-1020,9,1992.096527
-1050,12,1992.106521
-980,5,1992.109519
-980,5,1992.112518
-1140,21,1992.127509
-970,4,1992.130507
-1020,9,1992.135504
-1010,8,1992.192472
-1020,9,1992.198468
-980,5,1992.201467
-1030,10,1992.207463
-1010,8,1992.21246
-980,5,1992.215459
-1090,16,1992.225453
-1000,7,1992.23045
-970,4,1992.232449
-1440,49,1992.272425
-970,4,1992.275424
-1020,9,1992.331392
-970,4,1992.33339
-1000,7,1992.337388
-1050,12,1992.343385
-990,6,1992.347382
-1280,35,1992.377366
-990,6,1992.381363
-1020,9,1992.387359
-990,6,1992.391357
-1010,8,1992.397354
-1040,11,1992.404349
-1000,7,1992.408347
-980,5,1992.411345
-1010,8,1992.469312
-1000,7,1992.47331
-980,5,1992.476308
-1030,10,1992.481305
-1000,7,1992.484303
-980,5,1992.488301
-970,4,1992.4903
-1000,7,1992.494297
-1030,10,1992.501293
-970,4,1992.503292
-1030,10,1992.510288
-1000,7,1992.514287
-980,5,1992.517285
-1060,13,1992.524281
-1040,11,1992.532276
-1040,11,1992.540272
-1030,10,1992.546268
-1030,10,1992.603235
-980,5,1992.605234
-970,4,1992.608232
-1080,15,1992.616227
-990,6,1992.620225
-990,6,1992.624223
-990,6,1992.628221
-1010,8,1992.632219
-990,6,1992.637216
-1010,8,1992.641214
-990,6,1992.646211
-980,5,1992.649209
-1020,9,1992.656205
-1000,7,1992.660202
-1050,12,1992.666199
-1020,9,1992.673194
-1020,9,1992.730162
-1010,8,1992.734159
-980,5,1992.738157
-1000,7,1992.743154
-970,4,1992.745153
-1020,9,1992.75015
-1070,14,1992.759145
-980,5,1992.762143
-970,4,1992.765141
-1030,10,1992.770139
-980,5,1992.774136
-1080,15,1992.781132
-990,6,1992.784131
-1000,7,1992.790127
-980,5,1992.793126
-1000,7,1992.798122
-1000,7,1992.80312
-970,4,1992.806118
-1030,10,1992.866084
-980,5,1992.869082
-1080,15,1992.878077
-1000,7,1992.882074
-1020,9,1992.88907
-980,5,1992.892069
-970,4,1992.895067
-970,4,1992.898066
-970,4,1992.900064
-1000,7,1992.904062
-1020,9,1992.910058
-970,4,1992.913057
-1030,10,1992.920053
-1000,7,1992.92505
-1010,8,1992.929048
-1010,8,1992.934045
-1000,7,1992.939054
-980,5,1992.94204
-970,4,1992.945038
-980,5,1993.000007
-1050,10,1993.006003
-1050,12,1993.014998
-1000,7,1993.018996
-1530,56,1993.050977
-980,5,1993.053976
-1010,8,1993.058973
-1090,16,1993.066968
-980,5,1993.069966
-980,5,1993.124935
-1020,9,1993.130931
-1070,14,1993.140925
-980,5,1993.142924
-1060,9,1993.147921
-1000,7,1993.151919
-1060,13,1993.161913
-1110,18,1993.176904
-1010,8,1993.182901
-990,6,1993.186899
-970,4,1993.189897
-1000,7,1993.194894
-1040,11,1993.199891
-1030,10,1993.208886
-980,5,1993.211884
-990,6,1993.265854
-990,6,1993.268852
-1010,8,1993.273849
-1000,7,1993.277847
-1000,7,1993.282844
-980,5,1993.286842
-1020,9,1993.291839
-980,5,1993.294837
-1010,8,1993.301833
-1120,19,1993.317824
-1030,10,1993.32482
-1020,9,1993.329817
-1060,13,1993.336813
-980,5,1993.339812
-980,5,1993.34181
-1090,16,1993.402775
-990,6,1993.406772
-1000,7,1993.41077
-970,4,1993.413768
-1000,7,1993.416766
-980,5,1993.419765
-970,4,1993.422763
-980,5,1993.425761
-980,5,1993.42876
-1030,10,1993.436755
-990,6,1993.439754
-1000,7,1993.443751
-980,5,1993.44675
-970,4,1993.449748
-980,5,1993.452746
-980,5,1993.455751
-1000,7,1993.460741
-1020,9,1993.465739
-980,5,1993.468737
-980,5,1993.472734
-1010,8,1993.477731
-990,6,1993.5327
-990,6,1993.535698
-1010,8,1993.539696
-1030,10,1993.548691
-1000,7,1993.552689
-1110,18,1993.56768
-1000,7,1993.571678
-970,4,1993.574676
-1010,8,1993.578674
-1010,8,1993.583671
-1080,15,1993.592666
-1000,7,1993.596663
-970,4,1993.599661
-1020,9,1993.606658
-990,6,1993.611654
-970,4,1993.613653
-980,5,1993.667622
-1000,7,1993.673619
-990,6,1993.677616
-980,5,1993.680615
-990,6,1993.685612
-980,5,1993.68861
-1040,11,1993.693607
-1000,7,1993.698605
-1010,8,1993.703601
-980,5,1993.7066
-990,6,1993.710598
-1020,9,1993.715595
-1000,7,1993.719592
-980,5,1993.722591
-1000,7,1993.726588
-1030,10,1993.734584
-1490,56,1993.825532
-1000,7,1993.830529
-990,6,1993.834527
-1020,9,1993.839524
-1030,10,1993.84552
-970,4,1993.848518
-970,4,1993.850517
-970,4,1993.852516
-1110,18,1993.861511
-1030,10,1993.869506
-990,6,1993.873504
-970,4,1993.876502
-980,5,1993.878501
-1040,11,1993.939466
-980,5,1993.942464
-970,4,1993.944463
-1060,13,1993.952458
-1000,7,1993.956456
-1010,8,1993.961453
-970,4,1993.963452
-1060,13,1993.973446
-970,4,1993.975445
-1010,8,1993.980442
-1030,10,1993.98544
-1000,7,1993.989437
-1010,8,1993.994434
-990,6,1993.998432
-1000,7,1994.003429
-990,6,1994.006427
-970,4,1994.008427
-990,6,1994.012424
-980,5,1994.067392
-1000,7,1994.07139
-970,4,1994.073389
-1020,9,1994.080385
-970,4,1994.082384
-980,5,1994.085382
-1010,8,1994.090379
-990,6,1994.093378
-980,5,1994.096375
-970,4,1994.098375
-970,4,1994.100373
-1030,10,1994.10737
-1000,7,1994.111367
-990,6,1994.116364
-970,4,1994.118363
-980,5,1994.121361
-1020,9,1994.126358
-990,6,1994.129357
-1000,5,1994.132356
-970,4,1994.135353
-1060,13,1994.146347
-1020,9,1994.202314
-1000,7,1994.206313
-1000,7,1994.21031
-1110,18,1994.222303
-980,5,1994.225301
-1020,9,1994.230298
-970,4,1994.232297
-970,4,1994.235296
-1020,9,1994.242291
-1010,8,1994.247288
-1000,7,1994.250287
-980,5,1994.253285
-970,4,1994.256283
-970,4,1994.258282
-1020,9,1994.263279
-1000,7,1994.268276
-990,6,1994.272274
-970,4,1994.275272
-990,6,1994.329242
-970,4,1994.33224
-1030,10,1994.337237
-970,4,1994.340235
-1000,7,1994.344233
-970,4,1994.347231
-1030,10,1994.352229
-1000,7,1994.358225
-1020,9,1994.363222
-990,6,1994.36722
-990,6,1994.371217
-1000,7,1994.375215
-1020,9,1994.380212
-990,6,1994.38321
-990,6,1994.387208
-970,4,1994.390206
-970,4,1994.392205
-1020,9,1994.399201
-980,5,1994.4022
-1000,7,1994.406197
-990,6,1994.461166
-980,5,1994.464164
-1050,12,1994.470161
-1010,8,1994.475157
-1110,18,1994.48815
-990,6,1994.491148
-990,6,1994.494147
-970,4,1994.497145
-1030,10,1994.50514
-1050,12,1994.511137
-1010,8,1994.517133
-1220,27,1994.536122
-1010,8,1994.59309
-970,4,1994.596088
-1020,9,1994.601085
-990,6,1994.606082
-980,5,1994.609081
-1010,8,1994.615077
-970,4,1994.618075
-4660,371,1994.981866
-1020,9,1994.988862
-970,4,1994.99186
-980,5,1994.994859
-1050,12,1995.002854
-1010,8,1995.00885
-980,5,1995.011849
-970,4,1995.013848
-980,5,1995.016846
-970,4,1995.019844
-990,6,1995.022842
-1010,8,1995.027839
-970,4,1995.029839
-980,5,1995.033836
-980,5,1995.036834
-1020,9,1995.041832
-970,4,1995.04383
-1030,8,1995.101798
-980,5,1995.105794
-990,6,1995.108793
-1000,7,1995.114789
-990,6,1995.119787
-980,5,1995.122785
