#{"t_start": 1590686062.1176999, "env_id": "zhedLevel5-v0"}
r,l,t 
-1070,14,1669.735049
-1050,12,1669.743044
-1010,8,1669.748041
-980,5,1669.752039
-1060,13,1669.759035
-980,5,1669.763032
-1000,7,1669.76903
-1010,8,1669.775026
-1000,7,1669.780023
-1000,7,1669.78602
-980,5,1669.789017
-1000,7,1669.793015
-1060,13,1669.80101
-1010,8,1669.807007
-970,4,1669.810005
-970,4,1669.813004
-970,4,1669.815002
-1000,7,1669.870971
-1100,17,1669.880965
-970,4,1669.883964
-1030,10,1669.89096
-990,6,1669.893957
-1040,11,1669.903952
-1010,8,1669.908949
-1010,8,1669.913946
-1000,7,1669.917943
-970,4,1669.920942
-1010,8,1669.92494
-1000,7,1669.930936
-980,5,1669.934934
-1010,8,1669.941929
-980,5,1669.944928
-1110,18,1670.01089
-1000,7,1670.015887
-1040,11,1670.021883
-990,6,1670.025882
-980,5,1670.02888
-970,4,1670.031878
-1180,25,1670.046869
-990,6,1670.050867
-1000,7,1670.054864
-1060,13,1670.06286
-970,4,1670.065859
-970,4,1670.067858
-980,5,1670.070855
-1050,12,1670.078851
-980,5,1670.081849
-980,5,1670.084847
-980,5,1670.139816
-1000,7,1670.143814
-990,6,1670.148811
-970,4,1670.151809
-990,6,1670.155807
-980,5,1670.158805
-990,6,1670.162802
-1040,11,1670.169798
-970,4,1670.171798
-970,4,1670.174796
-970,4,1670.177794
-990,6,1670.180792
-980,5,1670.18379
-1030,10,1670.190787
-1020,9,1670.195784
-1040,11,1670.202779
-990,6,1670.205778
-970,4,1670.208776
-1070,14,1670.216772
-1090,16,1670.277737
-990,6,1670.281734
-980,5,1670.284733
-1010,8,1670.291729
-970,4,1670.294727
-980,5,1670.297725
-980,5,1670.301723
-970,4,1670.303722
-990,6,1670.307719
-1000,7,1670.312716
-970,4,1670.315715
-1030,10,1670.320712
-990,6,1670.324709
-1010,8,1670.329707
-980,5,1670.332705
-970,4,1670.337702
-1030,10,1670.345697
-980,5,1670.348696
-1070,14,1670.357691
-980,5,1670.411659
-1010,8,1670.416657
-980,5,1670.420655
-970,4,1670.422654
-970,4,1670.425652
-970,4,1670.42865
-1030,10,1670.434647
-1010,8,1670.439644
-990,6,1670.442641
-1030,10,1670.448639
-970,4,1670.451637
-1030,10,1670.457633
-1020,9,1670.46363
-1000,7,1670.467627
-1080,15,1670.476623
-1070,14,1670.484618
-1000,7,1670.540586
-1010,8,1670.544583
-990,6,1670.54858
-970,4,1670.551579
-1000,7,1670.555576
-980,5,1670.559574
-1010,8,1670.564571
-970,4,1670.56657
-990,6,1670.570568
-990,6,1670.574565
-1040,11,1670.58356
-970,4,1670.585559
-1060,13,1670.593555
-1020,9,1670.599551
-1010,8,1670.603549
-980,5,1670.607546
-970,4,1670.609545
-970,4,1670.612544
-1000,7,1670.616541
-1010,8,1670.621538
-1000,7,1670.677507
-1010,8,1670.682504
-970,4,1670.685503
-980,5,1670.6895
-1010,8,1670.693497
-970,4,1670.696496
-1010,8,1670.702493
-1000,7,1670.707489
-1020,9,1670.712487
-1000,7,1670.717484
-1020,9,1670.72448
-970,4,1670.727478
-1080,15,1670.736473
-990,6,1670.740471
-990,6,1670.744468
-1040,11,1670.750465
-970,4,1670.753463
-990,6,1670.75746
-1010,8,1670.814428
-1030,10,1670.820424
-1010,8,1670.825422
-970,4,1670.82742
-1000,7,1670.832417
-980,5,1670.835416
-1000,7,1670.840413
-970,4,1670.843411
-990,6,1670.84641
-1000,7,1670.850408
-1020,9,1670.856404
-970,4,1670.859402
-980,5,1670.8624
-1020,9,1670.868397
-1040,11,1670.874393
-970,4,1670.877393
-970,4,1670.88039
-1010,8,1670.885387
-1010,8,1670.889385
-1010,8,1670.946352
-1060,13,1670.957345
-990,6,1670.960344
-990,6,1670.964341
-1000,7,1670.968339
-1000,7,1670.973336
-1010,8,1670.977334
-980,5,1670.980333
-990,6,1670.98433
-980,5,1670.987328
-1130,20,1670.999321
-990,6,1671.003319
-990,6,1671.007317
-1020,9,1671.012314
-990,6,1671.016312
-1010,8,1671.022308
-1030,10,1671.079275
-1060,13,1671.087271
-1050,12,1671.094267
-1000,7,1671.098264
-970,4,1671.101262
-1050,12,1671.108258
-970,4,1671.111257
-970,4,1671.114255
-970,4,1671.117253
-1000,7,1671.121251
-970,4,1671.124249
-970,4,1671.126248
-980,5,1671.129246
-980,5,1671.132245
-1010,8,1671.137242
-990,6,1671.142239
-980,5,1671.145237
-990,6,1671.149235
-1080,15,1671.209201
-990,6,1671.213199
-990,6,1671.216196
-970,4,1671.219195
-990,6,1671.223193
-970,4,1671.226191
-1010,8,1671.231189
-990,6,1671.234186
-990,6,1671.238184
-990,6,1671.242182
-970,4,1671.24518
-990,6,1671.249178
-1070,14,1671.257173
-990,6,1671.261171
-970,4,1671.26317
-1030,10,1671.269166
-990,6,1671.273163
-980,5,1671.276161
-970,4,1671.27916
-1000,7,1671.284157
-990,6,1671.339126
-1000,7,1671.343123
-980,5,1671.346122
-1010,8,1671.351118
-1040,11,1671.357115
-970,4,1671.360113
-970,4,1671.363112
-1050,12,1671.370108
-1000,7,1671.374105
-1050,12,1671.381101
-970,4,1671.384099
-990,6,1671.388097
-970,4,1671.390096
-970,4,1671.393094
-970,4,1671.395093
-1010,8,1671.40009
-970,4,1671.403089
-1020,9,1671.408086
-1070,14,1671.417081
-990,6,1671.473048
-990,6,1671.476047
-1000,7,1671.482043
-980,5,1671.485042
-970,4,1671.48804
-990,6,1671.491038
-1070,14,1671.500033
-970,4,1671.502032
-970,4,1671.505031
-970,4,1671.508029
-970,4,1671.510027
-1010,8,1671.515024
-970,4,1671.518024
-1000,7,1671.52202
-990,6,1671.526018
-1040,11,1671.533014
-1000,7,1671.537012
-990,6,1671.54101
-970,4,1671.543008
-980,5,1671.547006
-970,4,1671.550004
-1060,13,1671.60897
-1050,12,1671.615966
-980,5,1671.618965
-1000,7,1671.623962
-1030,10,1671.629959
-980,5,1671.632958
-980,5,1671.636955
-1030,10,1671.642951
-970,4,1671.64595
-970,4,1671.647949
-1010,8,1671.654944
-970,4,1671.657943
-970,4,1671.659942
-990,6,1671.663939
-970,4,1671.666938
-1010,8,1671.671934
-970,4,1671.674932
-1040,11,1671.680929
-1050,12,1671.739895
-1020,9,1671.744892
-1010,8,1671.749889
-980,5,1671.752887
-970,4,1671.755887
-980,5,1671.758884
-1010,8,1671.764881
-970,4,1671.767879
-970,4,1671.770877
-970,4,1671.773875
-1040,11,1671.779872
-980,5,1671.78387
-1000,7,1671.787867
-990,6,1671.791865
-970,4,1671.794863
-1010,8,1671.79986
-1000,7,1671.803859
-980,5,1671.806856
-980,5,1671.809855
-970,4,1671.812853
-970,4,1671.815851
-970,4,1671.81785
-970,4,1671.871819
-1020,9,1671.877815
-980,5,1671.880814
-980,5,1671.883812
-990,6,1671.888809
-980,5,1671.891808
-990,6,1671.895805
-970,4,1671.897804
-990,6,1671.901802
-1000,7,1671.906799
-1000,7,1671.910797
-1020,9,1671.915794
-990,6,1671.919792
-1020,9,1671.924789
-980,5,1671.928786
-1000,7,1671.932784
-1000,7,1671.937781
-990,6,1671.941779
-970,4,1671.944777
-980,5,1671.947775
-980,5,1671.950773
-1000,7,1672.006742
-1000,7,1672.012738
-980,5,1672.015741
-1010,8,1672.022732
-990,6,1672.025731
-1000,7,1672.029728
-990,6,1672.033726
-970,4,1672.036724
-1010,8,1672.041721
-1050,12,1672.048717
-1070,14,1672.057712
-990,6,1672.06071
-1040,11,1672.067707
-1020,9,1672.074702
-1010,8,1672.079699
-980,5,1672.082698
-990,6,1672.086696
-970,4,1672.139665
-970,4,1672.142663
-980,5,1672.145661
-970,4,1672.14866
-990,6,1672.152657
-980,5,1672.155656
-970,4,1672.158654
-1040,11,1672.16565
-1040,11,1672.171647
-1020,9,1672.177643
-970,4,1672.179642
-970,4,1672.18264
-970,4,1672.184639
-1000,7,1672.189636
-1010,8,1672.193635
-1000,7,1672.198631
-1000,7,1672.202629
-990,6,1672.206627
-1020,9,1672.211623
-980,5,1672.215621
-1130,20,1672.277586
-1000,7,1672.281583
-970,4,1672.284582
-970,4,1672.28758
-970,4,1672.289578
-970,4,1672.292577
-970,4,1672.295575
-990,6,1672.299573
-1010,8,1672.30457
-990,6,1672.308568
-980,5,1672.311566
-970,4,1672.313565
-1040,11,1672.320561
-1010,8,1672.325558
-1040,11,1672.332554
-980,5,1672.335552
-990,6,1672.33955
-1010,8,1672.343548
-1000,7,1672.347545
-980,5,1672.402514
-1020,9,1672.40851
-990,6,1672.412508
-970,4,1672.414507
-970,4,1672.417505
-1000,7,1672.421503
-980,5,1672.425501
-1080,15,1672.434495
-1030,10,1672.440492
-970,4,1672.442491
-1030,10,1672.449486
-970,4,1672.451486
-1030,10,1672.457482
-980,5,1672.46048
-990,6,1672.464478
-980,5,1672.467476
-980,5,1672.471474
-1010,8,1672.476471
-1000,7,1672.480469
-1050,12,1672.538435
-970,4,1672.541434
-970,4,1672.543432
-970,4,1672.546431
-1010,8,1672.551428
-1000,7,1672.556425
-1030,10,1672.562422
-1010,8,1672.568419
-980,5,1672.572416
-1020,9,1672.577413
-990,6,1672.581411
-970,4,1672.584409
-1010,8,1672.590405
-1070,14,1672.598401
-980,5,1672.601399
-310640,30969,1709.314271
-970,4,1709.317269
-980,5,1709.320267
-990,6,1709.324265
-980,5,1709.328263
-1030,8,1709.38623
-1050,12,1709.393225
-1060,13,1709.40122
-990,6,1709.406218
-990,6,1709.409216
-1110,18,1709.424207
-970,4,1709.427205
-1030,10,1709.433202
-990,6,1709.4372
-1040,11,1709.444196
-970,4,1709.447194
-980,5,1709.451191
-1030,10,1709.457188
-980,5,1709.461186
-1000,7,1709.465183
-990,6,1709.469182
-1010,8,1709.526148
-1020,9,1709.531146
-970,4,1709.534144
-1000,7,1709.539141
-990,6,1709.542139
-990,6,1709.546137
-990,6,1709.550134
-980,5,1709.554132
-1000,7,1709.559129
-1100,17,1709.569124
-980,5,1709.572122
-990,4,1709.57512
-1000,7,1709.580117
-970,4,1709.583116
-980,5,1709.586114
-990,6,1709.590111
-1090,16,1709.604103
-1060,13,1709.66307
-990,6,1709.667068
-970,4,1709.670066
-1000,7,1709.674063
-1040,11,1709.683059
-1000,7,1709.688056
-970,4,1709.691054
-990,6,1709.695051
-1030,10,1709.701048
-980,5,1709.704046
-990,6,1709.709043
-990,6,1709.713041
-1020,9,1709.718038
-1060,13,1709.726034
-1020,9,1709.73303
-980,5,1709.737027
-970,4,1709.740026
-1050,12,1709.75002
-970,4,1709.803989
-1000,7,1709.808986
-990,6,1709.812984
-990,6,1709.816981
-970,4,1709.819979
-1080,15,1709.827975
-990,6,1709.831973
-990,6,1709.83597
-970,4,1709.838969
-970,4,1709.841967
-970,4,1709.844965
-1090,16,1709.853961
-980,5,1709.857958
-1010,8,1709.862955
-980,5,1709.865953
-1010,8,1709.87095
-1010,8,1709.876947
-990,6,1709.881944
-1080,15,1709.941909
-1010,8,1709.946906
-1050,12,1709.953902
-970,4,1709.9569
-1050,12,1709.963896
-970,4,1709.965895
-970,4,1709.968894
-1020,9,1709.973891
-1040,11,1709.982886
-970,4,1709.985885
-970,4,1709.989882
-1070,14,1709.997878
-1030,10,1710.003873
-990,6,1710.006871
-980,5,1710.010869
-990,6,1710.014867
-990,6,1710.017865
-1040,11,1710.076832
-1080,15,1710.085827
-970,4,1710.088825
-980,5,1710.091823
-1070,14,1710.099818
-980,5,1710.102817
-1010,8,1710.107814
-980,5,1710.111812
-1040,11,1710.117808
-1000,7,1710.122805
-1030,10,1710.128802
-970,4,1710.1318
-1070,14,1710.139796
-1040,11,1710.146791
-970,4,1710.14979
-970,4,1710.203758
-1020,9,1710.209755
-1000,7,1710.213753
-980,5,1710.216751
-970,4,1710.219749
-1000,7,1710.224746
-1000,7,1710.228744
-970,4,1710.231742
-990,6,1710.236739
-1140,21,1710.248732
-1030,10,1710.254729
-990,6,1710.258727
-970,4,1710.261725
-980,5,1710.264723
-970,4,1710.267722
-970,4,1710.26972
-1060,13,1710.277716
-1000,7,1710.282713
-1020,9,1710.34068
-1010,8,1710.345676
-990,6,1710.349675
-990,6,1710.353672
-970,4,1710.355671
-970,4,1710.358669
-980,5,1710.362667
-1000,7,1710.366664
-1000,7,1710.370662
-1020,9,1710.376659
-1040,11,1710.383655
-1110,18,1710.393649
-1060,13,1710.400645
-990,6,1710.404643
-980,5,1710.407641
-980,5,1710.411639
-1030,10,1710.468606
-970,4,1710.471604
-1010,8,1710.476601
-990,6,1710.480599
-1140,21,1710.492592
-980,5,1710.49559
-1000,7,1710.500587
-1080,15,1710.512581
-1020,9,1710.517578
-1080,15,1710.526572
-970,4,1710.528571
-970,4,1710.53157
-990,6,1710.535567
-1020,9,1710.540565
-970,4,1710.543563
-970,4,1710.546561
-990,6,1710.60153
-970,4,1710.604528
-1010,8,1710.609525
-1030,10,1710.615522
-1140,21,1710.627514
-1010,8,1710.632511
-1080,15,1710.641506
-1070,14,1710.649502
-1060,13,1710.657497
-1030,10,1710.663494
-1000,7,1710.668492
-970,4,1710.67049
-990,6,1710.674488
-1020,9,1710.732454
-1070,14,1710.74045
-1040,11,1710.747446
-980,5,1710.750444
-1210,28,1710.766434
-980,5,1710.769433
-1000,7,1710.77443
-1100,17,1710.784424
-970,4,1710.786423
-980,5,1710.790421
-1020,9,1710.795418
-1060,13,1710.803413
-1060,13,1710.86238
-970,4,1710.865378
-970,4,1710.867377
-980,5,1710.871375
-970,4,1710.874373
-990,6,1710.877371
-1070,14,1710.885366
-970,4,1710.888365
-980,5,1710.891363
-1020,9,1710.897359
-990,6,1710.900358
-1000,7,1710.905355
-970,4,1710.908353
-1020,9,1710.91335
-1070,14,1710.925344
-1020,9,1710.930341
-1000,7,1710.934338
-1080,15,1710.995304
-1000,7,1711.000301
-1020,9,1711.006297
-970,4,1711.009295
-980,5,1711.012293
-970,4,1711.015291
-980,5,1711.01829
-970,4,1711.021288
-1020,9,1711.026285
-1010,8,1711.031282
-970,4,1711.034281
-1040,11,1711.040277
-990,6,1711.044274
-980,5,1711.047273
-970,4,1711.049272
-990,6,1711.05327
-1180,25,1711.067262
-970,4,1711.07026
-1000,7,1711.126228
-1020,9,1711.132225
-1030,10,1711.14022
-980,5,1711.143218
-970,4,1711.146216
-970,4,1711.149215
-1030,10,1711.155211
-990,6,1711.159209
-1020,9,1711.164206
-970,4,1711.167204
-970,4,1711.169203
-970,4,1711.172201
-1020,9,1711.177199
-1010,8,1711.182195
-980,5,1711.186193
-1070,14,1711.194189
-1020,9,1711.199186
-980,5,1711.203183
-980,5,1711.206182
-1090,16,1711.267147
-970,4,1711.270145
-990,6,1711.273144
-1100,17,1711.284137
-970,4,1711.286136
-1020,9,1711.292132
-1000,7,1711.298129
-1000,7,1711.302127
-980,5,1711.305125
-970,4,1711.308124
-980,5,1711.311121
-1060,13,1711.322116
-980,5,1711.325114
-970,4,1711.328112
-990,6,1711.33211
-970,4,1711.334108
-1070,14,1711.394074
-1010,8,1711.399071
-980,5,1711.402069
-1050,12,1711.409065
-1000,7,1711.413062
-990,6,1711.41706
-1030,10,1711.425056
-990,6,1711.429053
-970,4,1711.431052
-970,4,1711.43405
-980,5,1711.437049
-1090,16,1711.447043
-1070,14,1711.455038
-1020,9,1711.460036
-1010,8,1711.465032
-1010,8,1711.47003
-980,5,1711.473028
-1020,9,1711.529996
-1050,12,1711.537991
-1040,11,1711.543988
-970,4,1711.546986
-980,5,1711.549984
-1000,7,1711.554981
-1010,8,1711.559978
-970,4,1711.562977
-980,5,1711.565975
-970,4,1711.568974
-1000,7,1711.572971
-1010,8,1711.577968
-990,6,1711.581966
-1040,11,1711.587963
-970,4,1711.59096
-970,4,1711.593959
-980,5,1711.596957
-970,4,1711.598956
-980,5,1711.602954
-1000,7,1711.658921
-1040,11,1711.665917
-990,6,1711.669914
-1000,7,1711.673912
-980,5,1711.676911
-1030,10,1711.683907
-1010,8,1711.687904
-970,4,1711.690903
-1000,7,1711.6949
-1020,9,1711.700897
-980,5,1711.703895
-980,5,1711.707893
-1000,7,1711.71189
-1030,10,1711.717887
-1040,11,1711.726882
-970,4,1711.72988
-970,4,1711.732879
-970,4,1711.734877
-990,6,1711.738875
-980,5,1711.793844
-1050,12,1711.803837
-980,5,1711.806836
-980,5,1711.810833
-970,4,1711.812833
-1000,7,1711.81783
-970,4,1711.819828
-970,4,1711.822827
-970,4,1711.825825
-970,4,1711.828823
-980,5,1711.831821
-1000,7,1711.835819
-970,4,1711.838817
-1020,9,1711.843815
-1020,9,1711.849811
-970,4,1711.852809
-970,4,1711.854808
-980,5,1711.857806
-970,4,1711.860805
-1030,10,1711.866802
-980,5,1711.869799
-1010,8,1711.874797
-990,6,1711.930765
-980,5,1711.933764
-990,6,1711.937761
-980,5,1711.940759
-980,5,1711.943758
-1130,20,1711.95575
-970,4,1711.957749
-990,6,1711.961747
-990,6,1711.965745
-990,6,1711.969742
-980,5,1711.972741
-1080,15,1711.981736
-970,4,1711.984734
-1040,11,1711.990731
-970,4,1711.993728
-990,6,1711.998726
-970,4,1712.001724
-990,6,1712.005722
-980,5,1712.00872
-1050,12,1712.066686
-970,4,1712.069685
-1050,12,1712.076681
-1010,8,1712.081678
-1010,8,1712.086675
-990,6,1712.089674
-1000,7,1712.09467
-1030,10,1712.100667
-970,4,1712.102666
-970,4,1712.105664
-1030,10,1712.111661
-970,4,1712.114659
-1040,11,1712.123654
-1000,7,1712.128651
-1040,11,1712.134647
-980,5,1712.138645
-990,6,1712.141644
-1010,8,1712.19861
-1010,8,1712.203608
-980,5,1712.206606
-1010,8,1712.211603
-970,4,1712.214602
-980,5,1712.2176
-1090,16,1712.227594
-1040,11,1712.233591
-980,5,1712.237588
-1040,11,1712.243585
-1060,13,1712.251581
-1010,8,1712.256577
-1050,12,1712.263574
-970,4,1712.266572
-970,4,1712.26957
-990,6,1712.273567
-1050,12,1712.331534
-970,4,1712.334532
-970,4,1712.33753
-1030,10,1712.343527
-970,4,1712.346525
-970,4,1712.348524
-1060,13,1712.35652
-990,6,1712.360518
-980,5,1712.363516
-1020,9,1712.368513
-970,4,1712.371511
-970,4,1712.374509
-980,5,1712.377507
-970,4,1712.380506
-1000,7,1712.384504
-1080,15,1712.393498
-980,5,1712.397496
-1020,9,1712.402493
-990,6,1712.457462
-970,4,1712.461459
-980,5,1712.464458
-980,5,1712.46746
-970,4,1712.470454
-970,4,1712.472453
-1000,7,1712.47745
-970,4,1712.479449
-1080,15,1712.488444
-1030,10,1712.49444
-1020,9,1712.499437
-1110,18,1712.510432
-1000,7,1712.514429
-1020,9,1712.520426
-970,4,1712.522424
-990,6,1712.526422
-1000,7,1712.531419
-970,4,1712.533418
-1050,12,1712.592384
-970,4,1712.594383
-990,6,1712.598381
-1010,8,1712.603378
-1000,7,1712.607375
-990,6,1712.611374
-970,4,1712.614372
-970,4,1712.616371
-1080,15,1712.625365
-970,4,1712.628364
-970,4,1712.631362
-1040,11,1712.637359
-990,6,1712.641356
-980,5,1712.644355
-1030,10,1712.650351
-990,6,1712.654349
-1000,7,1712.658346
-1030,10,1712.664343
-1080,15,1712.724308
-1020,9,1712.730304
-970,4,1712.733303
-990,6,1712.7373
-1010,8,1712.742298
-1060,13,1712.749293
-990,6,1712.753291
-1010,8,1712.758288
-990,6,1712.762286
-1070,14,1712.770281
-990,6,1712.774279
-970,4,1712.776278
-990,6,1712.780275
-970,4,1712.783274
-990,6,1712.788271
-1080,15,1712.796266
-1010,8,1712.853234
-970,4,1712.856233
-990,6,1712.86023
-990,6,1712.864227
-990,6,1712.868225
-1000,7,1712.872223
-1010,8,1712.877221
-990,6,1712.881218
-970,4,1712.883217
-970,4,1712.886215
-1030,10,1712.892212
-970,4,1712.89521
-970,4,1712.897208
-970,4,1712.900207
-1000,7,1712.904204
-970,4,1712.906203
-980,5,1712.909201
-1020,9,1712.915199
-1010,8,1712.921195
-1020,9,1712.927192
-970,4,1712.929191
-970,4,1712.984176
-1050,12,1712.991154
-1010,8,1712.996152
-970,4,1712.998151
-1010,8,1713.003148
-970,4,1713.006146
-980,5,1713.009144
-970,4,1713.012142
-1160,23,1713.025135
-1020,9,1713.032131
-990,6,1713.036129
-980,5,1713.039128
-1030,10,1713.045124
-1020,9,1713.05112
-1010,8,1713.056117
-980,5,1713.059115
-990,6,1713.063113
-980,5,1713.117082
-990,6,1713.12108
-970,4,1713.124078
-1020,9,1713.129076
-990,6,1713.133073
-990,6,1713.13707
-1000,7,1713.141068
-1040,11,1713.148064
-970,4,1713.150063
-990,6,1713.154061
-990,6,1713.158058
-1000,7,1713.162056
-970,4,1713.165055
-970,4,1713.167053
-990,6,1713.171051
-1050,12,1713.178047
-970,4,1713.181045
-1060,13,1713.189041
-970,4,1713.19104
-980,5,1713.194038
-1000,7,1713.250005
-980,5,1713.254003
-1000,7,1713.258001
-970,4,1713.260999
-970,4,1713.263997
-980,5,1713.266995
-970,4,1713.268995
-1010,8,1713.273992
-1050,12,1713.280987
-1010,8,1713.285985
-1000,7,1713.289982
-980,5,1713.29298
-1000,7,1713.297978
-1000,7,1713.301975
-970,4,1713.304974
-1040,11,1713.31097
-1000,7,1713.315968
-1000,7,1713.319965
-1050,12,1713.378932
-970,4,1713.38193
-1000,7,1713.386927
-980,5,1713.389925
-1010,8,1713.395922
-1070,14,1713.404917
-1010,8,1713.409914
-1090,16,1713.418909
-1030,10,1713.424906
-1000,7,1713.428903
-1070,14,1713.436898
-980,5,1713.439896
-1060,13,1713.447892
-990,6,1713.451889
-970,4,1713.454888
-1100,17,1713.516852
-990,6,1713.520849
-970,4,1713.522849
-970,4,1713.525847
-1080,15,1713.534842
-1000,7,1713.538839
-980,5,1713.542837
-1020,9,1713.547834
-1030,10,1713.55383
-990,6,1713.557828
-1030,10,1713.563825
-990,6,1713.567822
-970,4,1713.570821
-980,5,1713.573819
-970,4,1713.575818
-1020,9,1713.581815
-990,6,1713.584813
-1050,12,1713.643779
-1090,16,1713.653773
-1050,12,1713.659769
-980,5,1713.662768
-980,5,1713.666766
-1050,12,1713.673762
-980,5,1713.67776
-980,5,1713.680758
-970,4,1713.683757
-1000,7,1713.687754
-1020,9,1713.693751
-970,4,1713.695749
-1090,16,1713.705743
-1000,7,1713.710741
-980,5,1713.713739
-980,5,1713.717736
-980,5,1713.772705
-1030,10,1713.778701
-980,5,1713.7817
-1080,15,1713.790695
-1080,15,1713.799689
-990,6,1713.803687
-1040,11,1713.809683
-1030,10,1713.81568
-970,4,1713.818678
-990,6,1713.822676
-970,4,1713.824675
-1030,10,1713.83367
-990,6,1713.836668
-1060,13,1713.844664
-970,4,1713.847661
-990,6,1713.85066
-990,6,1713.905628
-970,4,1713.908627
-1000,7,1713.912624
-990,6,1713.916622
-1010,8,1713.921619
-1030,10,1713.927615
-980,5,1713.930614
-1020,9,1713.93661
-1000,7,1713.942607
-1000,7,1713.947604
-1010,8,1713.952601
-970,4,1713.955599
-970,4,1713.957598
-1080,15,1713.970591
-980,5,1713.973589
-1020,9,1713.978586
-980,5,1713.981584
-1030,10,1713.987581
-970,4,1714.042549
-980,5,1714.045548
-980,5,1714.048546
-1100,17,1714.05854
-1000,7,1714.062538
-980,5,1714.065536
-970,4,1714.068535
-1040,11,1714.074531
-1040,11,1714.081527
-970,4,1714.083526
-970,4,1714.086524
-1040,11,1714.09352
-1040,11,1714.100516
-1000,7,1714.104514
-980,5,1714.108511
-1000,7,1714.112509
-1040,11,1714.119505
-970,4,1714.173474
-970,4,1714.176473
-980,5,1714.179471
-1070,14,1714.188466
-1000,7,1714.192463
-970,4,1714.195462
-1000,7,1714.199459
-1010,8,1714.204456
-1020,9,1714.210453
-1000,7,1714.214451
-1050,12,1714.221446
-970,4,1714.224444
-1020,9,1714.229441
-970,4,1714.23244
-1010,8,1714.237437
-1000,7,1714.241436
-1020,9,1714.247432
-1020,9,1714.304399
-1010,8,1714.309397
-1000,7,1714.313394
-970,4,1714.316392
-990,6,1714.32039
-1030,10,1714.328385
-990,6,1714.331383
-990,6,1714.335381
-970,4,1714.33838
-1040,11,1714.345376
-970,4,1714.347374
-970,4,1714.350372
-970,4,1714.353371
-1070,14,1714.361366
-990,6,1714.365364
-980,5,1714.368362
-1010,8,1714.37336
-980,5,1714.376357
-970,4,1714.379356
-990,6,1714.383353
-1040,11,1714.44132
-970,4,1714.444319
-1020,9,1714.449316
-970,4,1714.452314
-970,4,1714.455312
-1020,9,1714.46031
-970,4,1714.463307
-990,6,1714.467305
-1020,9,1714.472302
-990,6,1714.4763
-990,6,1714.480298
-970,4,1714.483296
-1020,9,1714.488293
-970,4,1714.491291
-1020,9,1714.496288
-980,5,1714.501285
-1010,8,1714.505283
-1010,8,1714.51028
-1020,9,1714.515277
-990,6,1714.570246
-1180,25,1714.585237
-980,5,1714.588236
-990,6,1714.592233
-1020,9,1714.59723
-1000,7,1714.601228
-1000,7,1714.606225
-990,6,1714.609223
-1020,9,1714.61522
-970,4,1714.617218
-990,6,1714.621216
-980,5,1714.625214
-970,4,1714.627213
-1020,9,1714.633209
-1000,7,1714.637207
-1030,10,1714.643203
-990,6,1714.647201
-970,4,1714.70117
-990,6,1714.704168
-990,6,1714.708166
-980,5,1714.711164
-1000,7,1714.716161
-970,4,1714.71816
-1020,9,1714.724157
-1010,8,1714.729154
-1010,8,1714.734151
-1000,7,1714.738149
-980,5,1714.741147
-980,5,1714.745145
-1010,8,1714.750142
-970,4,1714.752141
-990,6,1714.756139
-1050,12,1714.763135
-980,5,1714.767132
-1120,19,1714.783123
-990,6,1714.838092
-980,5,1714.84109
-1040,11,1714.848086
-1020,9,1714.853083
-970,4,1714.856082
-970,4,1714.858081
-970,4,1714.861078
-980,5,1714.864077
-990,6,1714.868075
-1050,12,1714.875071
-1000,7,1714.879068
-970,4,1714.882067
-970,4,1714.885065
-1040,11,1714.891062
-990,6,1714.895059
-1030,10,1714.901056
-1040,11,1714.908052
-980,5,1714.91105
-1070,14,1714.971015
-970,4,1714.973014
-970,4,1714.976012
-970,4,1714.979011
-980,5,1714.982009
-990,6,1714.986006
-980,5,1714.989005
-990,6,1714.993002
-1010,8,1714.998
-1040,11,1715.003996
-970,4,1715.006994
-1120,19,1715.017988
-990,6,1715.021986
-1050,12,1715.028982
-970,4,1715.030981
-970,4,1715.033979
-990,6,1715.037977
-970,4,1715.039976
-1030,10,1715.097942
-1080,15,1715.106937
-1020,9,1715.111934
-980,5,1715.114933
-970,4,1715.117931
-1020,9,1715.124926
-1100,17,1715.134921
-970,4,1715.136919
-1010,8,1715.141917
-1030,10,1715.147913
-1020,9,1715.15391
-1050,12,1715.160906
-990,6,1715.164903
-1050,12,1715.1719
-980,5,1715.226868
-1050,12,1715.233863
-970,4,1715.236862
-1050,12,1715.243858
-1000,7,1715.248855
-970,4,1715.250854
-990,6,1715.254852
-1040,11,1715.260848
-1000,7,1715.265845
-990,6,1715.268843
-1050,12,1715.276839
-1040,11,1715.282835
-970,4,1715.285834
-1030,10,1715.29183
-1080,15,1715.299825
-980,5,1715.302824
-1010,8,1715.359791
-1060,13,1715.367787
-980,5,1715.370785
-980,5,1715.373784
-1010,8,1715.37878
-1060,13,1715.386776
-1060,13,1715.394771
-970,4,1715.39677
-970,4,1715.399768
-1050,12,1715.406764
-1010,8,1715.411761
-1010,8,1715.416759
-1020,9,1715.421756
-970,4,1715.424754
-980,5,1715.428752
-970,4,1715.43175
-1000,7,1715.488717
-1000,7,1715.493714
-1030,10,1715.499711
-990,6,1715.503708
-1070,14,1715.511704
-1010,8,1715.516701
-1020,9,1715.521698
-980,5,1715.524697
-1040,11,1715.534691
-970,4,1715.53669
-990,6,1715.540687
-1010,8,1715.545684
-1010,8,1715.550681
-970,4,1715.55268
-980,5,1715.555679
